settimana,regione,canale,candidature_incrementali_vere
2024-12-16,Lazio,Indeed,25.869
2024-12-16,Liguria,Indeed,5.334
2024-12-16,Lombardia,Indeed,58.179
2024-12-16,Marche,Indeed,11.753
2024-12-16,Molise,Indeed,1.743
2024-12-16,Piemonte,Indeed,28.199
2024-12-16,Puglia,Indeed,22.76
2024-12-16,Sardegna,Indeed,6.525
2024-12-16,Sicilia,Indeed,14.968
2024-12-16,Toscana,Indeed,19.166
2024-12-16,Trentino-Alto Adige,Indeed,7.346
2024-12-16,Umbria,Indeed,2.735
2024-12-16,Valle d'Aosta,Indeed,0.587
2024-12-16,Veneto,Indeed,32.081
2024-12-23,Abruzzo,Indeed,6.585
2024-12-23,Basilicata,Indeed,1.518
2024-12-23,Calabria,Indeed,9.844
2024-12-23,Campania,Indeed,14.325
2024-12-23,Emilia-Romagna,Indeed,16.331
2024-12-23,Friuli-Venezia Giulia,Indeed,5.874
2024-12-23,Lazio,Indeed,23.216
2024-12-23,Liguria,Indeed,5.004
2024-12-23,Lombardia,Indeed,55.528
2024-12-23,Marche,Indeed,11.297
2024-12-23,Molise,Indeed,1.627
2024-12-23,Piemonte,Indeed,25.368
2024-12-23,Puglia,Indeed,19.795
2024-12-23,Sardegna,Indeed,6.237
2024-12-23,Sicilia,Indeed,13.708
2024-12-23,Toscana,Indeed,18.405
2024-12-23,Trentino-Alto Adige,Indeed,6.955
2024-12-23,Umbria,Indeed,2.645
2024-12-23,Valle d'Aosta,Indeed,0.543
2024-12-23,Veneto,Indeed,29.976
2024-12-30,Abruzzo,Indeed,7.294
2024-12-30,Basilicata,Indeed,1.69
2024-12-30,Calabria,Indeed,11.611
2024-12-30,Campania,Indeed,17.323
2024-12-30,Emilia-Romagna,Indeed,19.22
2024-12-30,Friuli-Venezia Giulia,Indeed,6.486
2024-12-30,Lazio,Indeed,27.172
2024-12-30,Liguria,Indeed,6.054
2024-12-30,Lombardia,Indeed,60.462
2024-12-30,Marche,Indeed,12.831
2024-12-30,Molise,Indeed,1.863
2024-12-30,Piemonte,Indeed,29.812
2024-12-30,Puglia,Indeed,21.289
2024-12-30,Sardegna,Indeed,6.832
2024-12-30,Sicilia,Indeed,15.883
2024-12-30,Toscana,Indeed,20.037
2024-12-30,Trentino-Alto Adige,Indeed,7.616
2024-12-30,Umbria,Indeed,3.005
2024-12-30,Valle d'Aosta,Indeed,0.616
2024-12-30,Veneto,Indeed,33.154
2025-01-06,Abruzzo,Indeed,7.246
2025-01-06,Basilicata,Indeed,1.68
2025-01-06,Calabria,Indeed,11.064
2025-01-06,Campania,Indeed,16.085
2025-01-06,Emilia-Romagna,Indeed,19.975
2025-01-06,Friuli-Venezia Giulia,Indeed,6.367
2025-01-06,Lazio,Indeed,27.952
2025-01-06,Liguria,Indeed,6.143
2025-01-06,Lombardia,Indeed,58.552
2025-01-06,Marche,Indeed,12.451
2025-01-06,Molise,Indeed,1.843
2025-01-06,Piemonte,Indeed,29.206
2025-01-06,Puglia,Indeed,22.028
2025-01-06,Sardegna,Indeed,6.696
2025-01-06,Sicilia,Indeed,16.314
2025-01-06,Toscana,Indeed,18.775
2025-01-06,Trentino-Alto Adige,Indeed,7.67
2025-01-06,Umbria,Indeed,2.737
2025-01-06,Valle d'Aosta,Indeed,0.591
2025-01-06,Veneto,Indeed,35.173
2025-01-13,Abruzzo,Indeed,7.495
2025-01-13,Basilicata,Indeed,1.673
2025-01-13,Calabria,Indeed,10.561
2025-01-13,Campania,Indeed,17.134
2025-01-13,Emilia-Romagna,Indeed,20.575
2025-01-13,Friuli-Venezia Giulia,Indeed,6.685
2025-01-13,Lazio,Indeed,27.964
2025-01-13,Liguria,Indeed,6.23
2025-01-13,Lombardia,Indeed,57.824
2025-01-13,Marche,Indeed,12.334
2025-01-13,Molise,Indeed,1.809
2025-01-13,Piemonte,Indeed,28.659
2025-01-13,Puglia,Indeed,20.832
2025-01-13,Sardegna,Indeed,7.104
2025-01-13,Sicilia,Indeed,14.959
2025-01-13,Toscana,Indeed,19.389
2025-01-13,Trentino-Alto Adige,Indeed,7.81
2025-01-13,Umbria,Indeed,2.948
2025-01-13,Valle d'Aosta,Indeed,0.587
2025-01-13,Veneto,Indeed,33.839
2025-01-20,Abruzzo,Indeed,6.498
2025-01-20,Basilicata,Indeed,1.47
2025-01-20,Calabria,Indeed,9.797
2025-01-20,Campania,Indeed,14.546
2025-01-20,Emilia-Romagna,Indeed,16.945
2025-01-20,Friuli-Venezia Giulia,Indeed,5.635
2025-01-20,Lazio,Indeed,24.507
2025-01-20,Liguria,Indeed,4.815
2025-01-20,Lombardia,Indeed,52.704
2025-01-20,Marche,Indeed,9.617
2025-01-20,Molise,Indeed,1.553
2025-01-20,Piemonte,Indeed,24.39
2025-01-20,Puglia,Indeed,18.216
2025-01-20,Sardegna,Indeed,5.898
2025-01-20,Sicilia,Indeed,12.404
2025-01-20,Toscana,Indeed,16.987
2025-01-20,Trentino-Alto Adige,Indeed,7.227
2025-01-20,Umbria,Indeed,2.599
2025-01-20,Valle d'Aosta,Indeed,0.527
2025-01-20,Veneto,Indeed,30.631
2025-01-27,Abruzzo,Indeed,6.052
2025-01-27,Basilicata,Indeed,1.333
2025-01-27,Calabria,Indeed,9.259
2025-01-27,Campania,Indeed,14.766
2025-01-27,Emilia-Romagna,Indeed,16.433
2025-01-27,Friuli-Venezia Giulia,Indeed,5.09
2025-01-27,Lazio,Indeed,23.891
2025-01-27,Liguria,Indeed,4.645
2025-01-27,Lombardia,Indeed,49.343
2025-01-27,Marche,Indeed,9.061
2025-01-27,Molise,Indeed,1.431
2025-01-27,Piemonte,Indeed,23.965
2025-01-27,Puglia,Indeed,19.002
2025-01-27,Sardegna,Indeed,5.909
2025-01-27,Sicilia,Indeed,12.329
2025-01-27,Toscana,Indeed,17.775
2025-01-27,Trentino-Alto Adige,Indeed,6.5
2025-01-27,Umbria,Indeed,2.499
2025-01-27,Valle d'Aosta,Indeed,0.484
2025-01-27,Veneto,Indeed,31.037
2025-02-03,Abruzzo,Indeed,7.76
2025-02-03,Basilicata,Indeed,1.83
2025-02-03,Calabria,Indeed,11.211
2025-02-03,Campania,Indeed,19.492
2025-02-03,Emilia-Romagna,Indeed,20.551
2025-02-03,Friuli-Venezia Giulia,Indeed,6.571
2025-02-03,Lazio,Indeed,30.049
2025-02-03,Liguria,Indeed,6.298
2025-02-03,Lombardia,Indeed,69.755
2025-02-03,Marche,Indeed,12.469
2025-02-03,Molise,Indeed,2.051
2025-02-03,Piemonte,Indeed,30.616
2025-02-03,Puglia,Indeed,23.532
2025-02-03,Sardegna,Indeed,7.903
2025-02-03,Sicilia,Indeed,16.514
2025-02-03,Toscana,Indeed,21.603
2025-02-03,Trentino-Alto Adige,Indeed,7.899
2025-02-03,Umbria,Indeed,3.237
2025-02-03,Valle d'Aosta,Indeed,0.612
2025-02-03,Veneto,Indeed,36.291
2025-02-10,Abruzzo,Indeed,7.798
2025-02-10,Basilicata,Indeed,1.89
2025-02-10,Calabria,Indeed,11.818
2025-02-10,Campania,Indeed,20.286
2025-02-10,Emilia-Romagna,Indeed,19.939
2025-02-10,Friuli-Venezia Giulia,Indeed,6.64
2025-02-10,Lazio,Indeed,30.678
2025-02-10,Liguria,Indeed,6.428
2025-02-10,Lombardia,Indeed,71.074
2025-02-10,Marche,Indeed,12.221
2025-02-10,Molise,Indeed,1.998
2025-02-10,Piemonte,Indeed,29.789
2025-02-10,Puglia,Indeed,22.584
2025-02-10,Sardegna,Indeed,7.703
2025-02-10,Sicilia,Indeed,16.366
2025-02-10,Toscana,Indeed,22.303
2025-02-10,Trentino-Alto Adige,Indeed,7.74
2025-02-10,Umbria,Indeed,3.238
2025-02-10,Valle d'Aosta,Indeed,0.589
2025-02-10,Veneto,Indeed,37.529
2025-02-17,Abruzzo,Indeed,7.504
2025-02-17,Basilicata,Indeed,1.791
2025-02-17,Calabria,Indeed,11.733
2025-02-17,Campania,Indeed,21.32
2025-02-17,Emilia-Romagna,Indeed,19.585
2025-02-17,Friuli-Venezia Giulia,Indeed,6.405
2025-02-17,Lazio,Indeed,30.463
2025-02-17,Liguria,Indeed,6.573
2025-02-17,Lombardia,Indeed,68.038
2025-02-17,Marche,Indeed,12.174
2025-02-17,Molise,Indeed,2.003
2025-02-17,Piemonte,Indeed,30.588
2025-02-17,Puglia,Indeed,23.13
2025-02-17,Sardegna,Indeed,7.216
2025-02-17,Sicilia,Indeed,16.744
2025-02-17,Toscana,Indeed,21.553
2025-02-17,Trentino-Alto Adige,Indeed,7.692
2025-02-17,Umbria,Indeed,3.335
2025-02-17,Valle d'Aosta,Indeed,0.582
2025-02-17,Veneto,Indeed,36.621
2025-02-24,Abruzzo,Indeed,0.959
2025-02-24,Basilicata,Indeed,0.171
2025-02-24,Calabria,Indeed,1.488
2025-02-24,Campania,Indeed,1.969
2025-02-24,Emilia-Romagna,Indeed,1.813
2025-02-24,Friuli-Venezia Giulia,Indeed,0.582
2025-02-24,Lazio,Indeed,3.966
2025-02-24,Liguria,Indeed,0.642
2025-02-24,Lombardia,Indeed,7.855
2025-02-24,Marche,Indeed,0.963
2025-02-24,Molise,Indeed,0.204
2025-02-24,Piemonte,Indeed,3.04
2025-02-24,Puglia,Indeed,2.483
2025-02-24,Sardegna,Indeed,0.611
2025-02-24,Sicilia,Indeed,1.693
2025-02-24,Toscana,Indeed,2.58
2025-02-24,Trentino-Alto Adige,Indeed,0.745
2025-02-24,Umbria,Indeed,0.36
2025-02-24,Valle d'Aosta,Indeed,0.052
2025-02-24,Veneto,Indeed,5.005
2025-03-03,Abruzzo,Indeed,0.035
2025-03-03,Basilicata,Indeed,0.006
2025-03-03,Calabria,Indeed,0.054
2025-03-03,Campania,Indeed,0.069
2025-03-03,Emilia-Romagna,Indeed,0.063
2025-03-03,Friuli-Venezia Giulia,Indeed,0.02
2025-03-03,Lazio,Indeed,0.144
2025-03-03,Liguria,Indeed,0.023
2025-03-03,Lombardia,Indeed,0.282
2025-03-03,Marche,Indeed,0.033
2025-03-03,Molise,Indeed,0.007
2025-03-03,Piemonte,Indeed,0.107
2025-03-03,Puglia,Indeed,0.088
2025-03-03,Sardegna,Indeed,0.021
2025-03-03,Sicilia,Indeed,0.06
2025-03-03,Toscana,Indeed,0.093
2025-03-03,Trentino-Alto Adige,Indeed,0.026
2025-03-03,Umbria,Indeed,0.013
2025-03-03,Valle d'Aosta,Indeed,0.002
2025-03-03,Veneto,Indeed,0.184
2025-03-10,Abruzzo,Indeed,0.001
2025-03-10,Basilicata,Indeed,0.0
2025-03-10,Calabria,Indeed,0.002
2025-03-10,Campania,Indeed,0.002
2025-03-10,Emilia-Romagna,Indeed,0.002
2025-03-10,Friuli-Venezia Giulia,Indeed,0.001
2025-03-10,Lazio,Indeed,0.005
2025-03-10,Liguria,Indeed,0.001
2025-03-10,Lombardia,Indeed,0.009
2025-03-10,Marche,Indeed,0.001
2025-03-10,Molise,Indeed,0.0
2025-03-10,Piemonte,Indeed,0.004
2025-03-10,Puglia,Indeed,0.003
2025-03-10,Sardegna,Indeed,0.001
2025-03-10,Sicilia,Indeed,0.002
2025-03-10,Toscana,Indeed,0.003
2025-03-10,Trentino-Alto Adige,Indeed,0.001
2025-03-10,Umbria,Indeed,0.0
2025-03-10,Valle d'Aosta,Indeed,0.0
2025-03-10,Veneto,Indeed,0.006
2025-03-17,Abruzzo,Indeed,7.158
2025-03-17,Basilicata,Indeed,1.889
2025-03-17,Calabria,Indeed,11.603
2025-03-17,Campania,Indeed,18.881
2025-03-17,Emilia-Romagna,Indeed,21.808
2025-03-17,Friuli-Venezia Giulia,Indeed,6.886
2025-03-17,Lazio,Indeed,29.544
2025-03-17,Liguria,Indeed,6.595
2025-03-17,Lombardia,Indeed,64.918
2025-03-17,Marche,Indeed,11.767
2025-03-17,Molise,Indeed,1.604
2025-03-17,Piemonte,Indeed,30.57
2025-03-17,Puglia,Indeed,22.117
2025-03-17,Sardegna,Indeed,7.703
2025-03-17,Sicilia,Indeed,15.341
2025-03-17,Toscana,Indeed,21.373
2025-03-17,Trentino-Alto Adige,Indeed,8.111
2025-03-17,Umbria,Indeed,3.148
2025-03-17,Valle d'Aosta,Indeed,0.65
2025-03-17,Veneto,Indeed,37.546
2025-03-24,Abruzzo,Indeed,7.704
2025-03-24,Basilicata,Indeed,1.979
2025-03-24,Calabria,Indeed,12.525
2025-03-24,Campania,Indeed,21.045
2025-03-24,Emilia-Romagna,Indeed,22.509
2025-03-24,Friuli-Venezia Giulia,Indeed,7.593
2025-03-24,Lazio,Indeed,31.629
2025-03-24,Liguria,Indeed,7.249
2025-03-24,Lombardia,Indeed,70.377
2025-03-24,Marche,Indeed,14.245
2025-03-24,Molise,Indeed,1.989
2025-03-24,Piemonte,Indeed,33.803
2025-03-24,Puglia,Indeed,24.336
2025-03-24,Sardegna,Indeed,8.861
2025-03-24,Sicilia,Indeed,18.148
2025-03-24,Toscana,Indeed,23.302
2025-03-24,Trentino-Alto Adige,Indeed,8.757
2025-03-24,Umbria,Indeed,3.454
2025-03-24,Valle d'Aosta,Indeed,0.677
2025-03-24,Veneto,Indeed,38.424
2025-03-31,Abruzzo,Indeed,7.95
2025-03-31,Basilicata,Indeed,1.941
2025-03-31,Calabria,Indeed,12.908
2025-03-31,Campania,Indeed,22.233
2025-03-31,Emilia-Romagna,Indeed,23.142
2025-03-31,Friuli-Venezia Giulia,Indeed,7.618
2025-03-31,Lazio,Indeed,31.957
2025-03-31,Liguria,Indeed,7.385
2025-03-31,Lombardia,Indeed,70.242
2025-03-31,Marche,Indeed,13.872
2025-03-31,Molise,Indeed,2.064
2025-03-31,Piemonte,Indeed,34.088
2025-03-31,Puglia,Indeed,23.953
2025-03-31,Sardegna,Indeed,8.817
2025-03-31,Sicilia,Indeed,19.154
2025-03-31,Toscana,Indeed,23.139
2025-03-31,Trentino-Alto Adige,Indeed,9.068
2025-03-31,Umbria,Indeed,3.347
2025-03-31,Valle d'Aosta,Indeed,0.674
2025-03-31,Veneto,Indeed,38.142
2025-04-07,Abruzzo,Indeed,7.989
2025-04-07,Basilicata,Indeed,2.002
2025-04-07,Calabria,Indeed,12.71
2025-04-07,Campania,Indeed,21.566
2025-04-07,Emilia-Romagna,Indeed,23.347
2025-04-07,Friuli-Venezia Giulia,Indeed,7.283
2025-04-07,Lazio,Indeed,32.645
2025-04-07,Liguria,Indeed,7.314
2025-04-07,Lombardia,Indeed,71.638
2025-04-07,Marche,Indeed,13.471
2025-04-07,Molise,Indeed,2.117
2025-04-07,Piemonte,Indeed,34.571
2025-04-07,Puglia,Indeed,24.546
2025-04-07,Sardegna,Indeed,8.864
2025-04-07,Sicilia,Indeed,18.681
2025-04-07,Toscana,Indeed,22.077
2025-04-07,Trentino-Alto Adige,Indeed,9.05
2025-04-07,Umbria,Indeed,3.43
2025-04-07,Valle d'Aosta,Indeed,0.688
2025-04-07,Veneto,Indeed,38.014
2025-04-14,Abruzzo,Indeed,7.56
2025-04-14,Basilicata,Indeed,1.831
2025-04-14,Calabria,Indeed,11.857
2025-04-14,Campania,Indeed,18.814
2025-04-14,Emilia-Romagna,Indeed,22.152
2025-04-14,Friuli-Venezia Giulia,Indeed,6.661
2025-04-14,Lazio,Indeed,30.403
2025-04-14,Liguria,Indeed,6.563
2025-04-14,Lombardia,Indeed,69.146
2025-04-14,Marche,Indeed,12.048
2025-04-14,Molise,Indeed,1.862
2025-04-14,Piemonte,Indeed,30.797
2025-04-14,Puglia,Indeed,22.372
2025-04-14,Sardegna,Indeed,8.102
2025-04-14,Sicilia,Indeed,16.874
2025-04-14,Toscana,Indeed,20.716
2025-04-14,Trentino-Alto Adige,Indeed,8.295
2025-04-14,Umbria,Indeed,3.203
2025-04-14,Valle d'Aosta,Indeed,0.639
2025-04-14,Veneto,Indeed,34.462
2025-04-21,Abruzzo,Indeed,7.847
2025-04-21,Basilicata,Indeed,1.948
2025-04-21,Calabria,Indeed,12.758
2025-04-21,Campania,Indeed,20.237
2025-04-21,Emilia-Romagna,Indeed,22.032
2025-04-21,Friuli-Venezia Giulia,Indeed,7.35
2025-04-21,Lazio,Indeed,31.551
2025-04-21,Liguria,Indeed,6.964
2025-04-21,Lombardia,Indeed,70.223
2025-04-21,Marche,Indeed,13.685
2025-04-21,Molise,Indeed,2.011
2025-04-21,Piemonte,Indeed,33.173
2025-04-21,Puglia,Indeed,24.233
2025-04-21,Sardegna,Indeed,8.175
2025-04-21,Sicilia,Indeed,17.412
2025-04-21,Toscana,Indeed,22.584
2025-04-21,Trentino-Alto Adige,Indeed,8.45
2025-04-21,Umbria,Indeed,3.34
2025-04-21,Valle d'Aosta,Indeed,0.672
2025-04-21,Veneto,Indeed,36.494
2025-04-28,Abruzzo,Indeed,7.785
2025-04-28,Basilicata,Indeed,1.973
2025-04-28,Calabria,Indeed,13.135
2025-04-28,Campania,Indeed,21.148
2025-04-28,Emilia-Romagna,Indeed,23.59
2025-04-28,Friuli-Venezia Giulia,Indeed,7.6
2025-04-28,Lazio,Indeed,32.134
2025-04-28,Liguria,Indeed,7.117
2025-04-28,Lombardia,Indeed,70.516
2025-04-28,Marche,Indeed,14.644
2025-04-28,Molise,Indeed,2.067
2025-04-28,Piemonte,Indeed,33.309
2025-04-28,Puglia,Indeed,26.12
2025-04-28,Sardegna,Indeed,8.72
2025-04-28,Sicilia,Indeed,18.198
2025-04-28,Toscana,Indeed,23.555
2025-04-28,Trentino-Alto Adige,Indeed,8.372
2025-04-28,Umbria,Indeed,3.47
2025-04-28,Valle d'Aosta,Indeed,0.692
2025-04-28,Veneto,Indeed,37.829
2025-05-05,Abruzzo,Indeed,8.239
2025-05-05,Basilicata,Indeed,2.035
2025-05-05,Calabria,Indeed,13.044
2025-05-05,Campania,Indeed,22.151
2025-05-05,Emilia-Romagna,Indeed,24.151
2025-05-05,Friuli-Venezia Giulia,Indeed,7.597
2025-05-05,Lazio,Indeed,32.435
2025-05-05,Liguria,Indeed,7.22
2025-05-05,Lombardia,Indeed,73.273
2025-05-05,Marche,Indeed,15.072
2025-05-05,Molise,Indeed,2.301
2025-05-05,Piemonte,Indeed,33.964
2025-05-05,Puglia,Indeed,26.892
2025-05-05,Sardegna,Indeed,8.671
2025-05-05,Sicilia,Indeed,18.624
2025-05-05,Toscana,Indeed,23.834
2025-05-05,Trentino-Alto Adige,Indeed,8.651
2025-05-05,Umbria,Indeed,3.494
2025-05-05,Valle d'Aosta,Indeed,0.721
2025-05-05,Veneto,Indeed,39.401
2025-05-12,Abruzzo,Indeed,8.562
2025-05-12,Basilicata,Indeed,2.15
2025-05-12,Calabria,Indeed,13.333
2025-05-12,Campania,Indeed,25.046
2025-05-12,Emilia-Romagna,Indeed,25.283
2025-05-12,Friuli-Venezia Giulia,Indeed,8.145
2025-05-12,Lazio,Indeed,33.507
2025-05-12,Liguria,Indeed,7.886
2025-05-12,Lombardia,Indeed,76.674
2025-05-12,Marche,Indeed,16.073
2025-05-12,Molise,Indeed,2.427
2025-05-12,Piemonte,Indeed,35.722
2025-05-12,Puglia,Indeed,27.581
2025-05-12,Sardegna,Indeed,8.994
2025-05-12,Sicilia,Indeed,19.128
2025-05-12,Toscana,Indeed,25.027
2025-05-12,Trentino-Alto Adige,Indeed,9.264
2025-05-12,Umbria,Indeed,3.713
2025-05-12,Valle d'Aosta,Indeed,0.767
2025-05-12,Veneto,Indeed,40.691
2025-05-19,Abruzzo,Indeed,8.581
2025-05-19,Basilicata,Indeed,2.191
2025-05-19,Calabria,Indeed,13.386
2025-05-19,Campania,Indeed,25.57
2025-05-19,Emilia-Romagna,Indeed,24.394
2025-05-19,Friuli-Venezia Giulia,Indeed,8.488
2025-05-19,Lazio,Indeed,33.955
2025-05-19,Liguria,Indeed,7.948
2025-05-19,Lombardia,Indeed,76.794
2025-05-19,Marche,Indeed,15.889
2025-05-19,Molise,Indeed,2.398
2025-05-19,Piemonte,Indeed,37.297
2025-05-19,Puglia,Indeed,28.18
2025-05-19,Sardegna,Indeed,9.128
2025-05-19,Sicilia,Indeed,18.623
2025-05-19,Toscana,Indeed,24.823
2025-05-19,Trentino-Alto Adige,Indeed,9.519
2025-05-19,Umbria,Indeed,3.772
2025-05-19,Valle d'Aosta,Indeed,0.777
2025-05-19,Veneto,Indeed,40.739
2025-05-26,Abruzzo,Indeed,8.727
2025-05-26,Basilicata,Indeed,2.248
2025-05-26,Calabria,Indeed,13.516
2025-05-26,Campania,Indeed,27.051
2025-05-26,Emilia-Romagna,Indeed,25.317
2025-05-26,Friuli-Venezia Giulia,Indeed,8.414
2025-05-26,Lazio,Indeed,34.98
2025-05-26,Liguria,Indeed,8.139
2025-05-26,Lombardia,Indeed,79.416
2025-05-26,Marche,Indeed,16.438
2025-05-26,Molise,Indeed,2.444
2025-05-26,Piemonte,Indeed,38.204
2025-05-26,Puglia,Indeed,28.758
2025-05-26,Sardegna,Indeed,9.76
2025-05-26,Sicilia,Indeed,19.889
2025-05-26,Toscana,Indeed,25.586
2025-05-26,Trentino-Alto Adige,Indeed,9.843
2025-05-26,Umbria,Indeed,3.846
2025-05-26,Valle d'Aosta,Indeed,0.775
2025-05-26,Veneto,Indeed,41.61
2025-06-02,Abruzzo,Indeed,8.427
2025-06-02,Basilicata,Indeed,2.114
2025-06-02,Calabria,Indeed,12.667
2025-06-02,Campania,Indeed,25.964
2025-06-02,Emilia-Romagna,Indeed,24.053
2025-06-02,Friuli-Venezia Giulia,Indeed,7.96
2025-06-02,Lazio,Indeed,33.445
2025-06-02,Liguria,Indeed,7.437
2025-06-02,Lombardia,Indeed,75.534
2025-06-02,Marche,Indeed,15.668
2025-06-02,Molise,Indeed,2.297
2025-06-02,Piemonte,Indeed,35.272
2025-06-02,Puglia,Indeed,27.702
2025-06-02,Sardegna,Indeed,9.156
2025-06-02,Sicilia,Indeed,18.901
2025-06-02,Toscana,Indeed,24.615
2025-06-02,Trentino-Alto Adige,Indeed,9.478
2025-06-02,Umbria,Indeed,3.53
2025-06-02,Valle d'Aosta,Indeed,0.731
2025-06-02,Veneto,Indeed,39.631
2025-06-09,Abruzzo,Indeed,8.657
2025-06-09,Basilicata,Indeed,2.13
2025-06-09,Calabria,Indeed,13.421
2025-06-09,Campania,Indeed,25.918
2025-06-09,Emilia-Romagna,Indeed,26.223
2025-06-09,Friuli-Venezia Giulia,Indeed,8.19
2025-06-09,Lazio,Indeed,33.748
2025-06-09,Liguria,Indeed,7.63
2025-06-09,Lombardia,Indeed,77.421
2025-06-09,Marche,Indeed,16.075
2025-06-09,Molise,Indeed,2.38
2025-06-09,Piemonte,Indeed,37.131
2025-06-09,Puglia,Indeed,28.791
2025-06-09,Sardegna,Indeed,9.875
2025-06-09,Sicilia,Indeed,21.187
2025-06-09,Toscana,Indeed,25.096
2025-06-09,Trentino-Alto Adige,Indeed,10.142
2025-06-09,Umbria,Indeed,3.705
2025-06-09,Valle d'Aosta,Indeed,0.758
2025-06-09,Veneto,Indeed,40.954
2025-06-16,Abruzzo,Indeed,8.852
2025-06-16,Basilicata,Indeed,2.261
2025-06-16,Calabria,Indeed,14.058
2025-06-16,Campania,Indeed,27.526
2025-06-16,Emilia-Romagna,Indeed,26.852
2025-06-16,Friuli-Venezia Giulia,Indeed,8.542
2025-06-16,Lazio,Indeed,35.084
2025-06-16,Liguria,Indeed,8.194
2025-06-16,Lombardia,Indeed,82.18
2025-06-16,Marche,Indeed,17.297
2025-06-16,Molise,Indeed,2.463
2025-06-16,Piemonte,Indeed,38.86
2025-06-16,Puglia,Indeed,29.766
2025-06-16,Sardegna,Indeed,10.093
2025-06-16,Sicilia,Indeed,21.818
2025-06-16,Toscana,Indeed,26.015
2025-06-16,Trentino-Alto Adige,Indeed,10.432
2025-06-16,Umbria,Indeed,3.909
2025-06-16,Valle d'Aosta,Indeed,0.795
2025-06-16,Veneto,Indeed,42.188
2025-06-23,Abruzzo,Indeed,8.38
2025-06-23,Basilicata,Indeed,2.104
2025-06-23,Calabria,Indeed,13.874
2025-06-23,Campania,Indeed,24.938
2025-06-23,Emilia-Romagna,Indeed,26.057
2025-06-23,Friuli-Venezia Giulia,Indeed,8.153
2025-06-23,Lazio,Indeed,34.231
2025-06-23,Liguria,Indeed,7.478
2025-06-23,Lombardia,Indeed,78.439
2025-06-23,Marche,Indeed,16.05
2025-06-23,Molise,Indeed,2.279
2025-06-23,Piemonte,Indeed,35.719
2025-06-23,Puglia,Indeed,28.527
2025-06-23,Sardegna,Indeed,9.652
2025-06-23,Sicilia,Indeed,21.062
2025-06-23,Toscana,Indeed,24.827
2025-06-23,Trentino-Alto Adige,Indeed,10.025
2025-06-23,Umbria,Indeed,3.66
2025-06-23,Valle d'Aosta,Indeed,0.759
2025-06-23,Veneto,Indeed,39.829
2025-06-30,Abruzzo,Indeed,7.568
2025-06-30,Basilicata,Indeed,1.841
2025-06-30,Calabria,Indeed,13.149
2025-06-30,Campania,Indeed,21.179
2025-06-30,Emilia-Romagna,Indeed,24.078
2025-06-30,Friuli-Venezia Giulia,Indeed,7.155
2025-06-30,Lazio,Indeed,32.344
2025-06-30,Liguria,Indeed,6.272
2025-06-30,Lombardia,Indeed,68.324
2025-06-30,Marche,Indeed,14.028
2025-06-30,Molise,Indeed,2.006
2025-06-30,Piemonte,Indeed,30.855
2025-06-30,Puglia,Indeed,25.913
2025-06-30,Sardegna,Indeed,8.711
2025-06-30,Sicilia,Indeed,19.154
2025-06-30,Toscana,Indeed,22.302
2025-06-30,Trentino-Alto Adige,Indeed,9.263
2025-06-30,Umbria,Indeed,3.261
2025-06-30,Valle d'Aosta,Indeed,0.672
2025-06-30,Veneto,Indeed,36.241
2025-07-07,Abruzzo,Indeed,7.766
2025-07-07,Basilicata,Indeed,1.87
2025-07-07,Calabria,Indeed,13.409
2025-07-07,Campania,Indeed,22.549
2025-07-07,Emilia-Romagna,Indeed,24.509
2025-07-07,Friuli-Venezia Giulia,Indeed,7.513
2025-07-07,Lazio,Indeed,33.077
2025-07-07,Liguria,Indeed,6.355
2025-07-07,Lombardia,Indeed,71.323
2025-07-07,Marche,Indeed,14.927
2025-07-07,Molise,Indeed,2.106
2025-07-07,Piemonte,Indeed,32.848
2025-07-07,Puglia,Indeed,26.843
2025-07-07,Sardegna,Indeed,9.225
2025-07-07,Sicilia,Indeed,19.599
2025-07-07,Toscana,Indeed,22.777
2025-07-07,Trentino-Alto Adige,Indeed,9.742
2025-07-07,Umbria,Indeed,3.428
2025-07-07,Valle d'Aosta,Indeed,0.697
2025-07-07,Veneto,Indeed,37.176
2025-07-14,Abruzzo,Indeed,7.817
2025-07-14,Basilicata,Indeed,1.828
2025-07-14,Calabria,Indeed,13.22
2025-07-14,Campania,Indeed,22.455
2025-07-14,Emilia-Romagna,Indeed,24.593
2025-07-14,Friuli-Venezia Giulia,Indeed,7.477
2025-07-14,Lazio,Indeed,32.197
2025-07-14,Liguria,Indeed,6.351
2025-07-14,Lombardia,Indeed,71.833
2025-07-14,Marche,Indeed,14.509
2025-07-14,Molise,Indeed,1.996
2025-07-14,Piemonte,Indeed,31.608
2025-07-14,Puglia,Indeed,27.034
2025-07-14,Sardegna,Indeed,9.031
2025-07-14,Sicilia,Indeed,19.187
2025-07-14,Toscana,Indeed,22.353
2025-07-14,Trentino-Alto Adige,Indeed,9.8
2025-07-14,Umbria,Indeed,3.147
2025-07-14,Valle d'Aosta,Indeed,0.687
2025-07-14,Veneto,Indeed,36.613
2025-07-21,Abruzzo,Indeed,8.103
2025-07-21,Basilicata,Indeed,1.895
2025-07-21,Calabria,Indeed,13.382
2025-07-21,Campania,Indeed,23.296
2025-07-21,Emilia-Romagna,Indeed,24.655
2025-07-21,Friuli-Venezia Giulia,Indeed,7.474
2025-07-21,Lazio,Indeed,32.083
