settimana,regione,candidature
2025-09-15,Sicilia,590
2025-09-15,Toscana,555
2025-09-15,Trentino-Alto Adige,145
2025-09-15,Umbria,104
2025-09-15,Valle d'Aosta,12
2025-09-15,Veneto,724
2025-09-22,Abruzzo,181
2025-09-22,Basilicata,96
2025-09-22,Calabria,252
2025-09-22,Campania,858
2025-09-22,Emilia-Romagna,643
2025-09-22,Friuli-Venezia Giulia,157
2025-09-22,Lazio,1030
2025-09-22,Liguria,240
2025-09-22,Lombardia,1493
2025-09-22,Marche,315
2025-09-22,Molise,28
2025-09-22,Piemonte,475
2025-09-22,Puglia,532
2025-09-22,Sardegna,216
2025-09-22,Sicilia,460
2025-09-22,Toscana,472
2025-09-22,Trentino-Alto Adige,164
2025-09-22,Umbria,135
2025-09-22,Valle d'Aosta,12
2025-09-22,Veneto,781
2025-09-29,Abruzzo,240
2025-09-29,Basilicata,87
2025-09-29,Calabria,279
2025-09-29,Campania,755
2025-09-29,Emilia-Romagna,536
2025-09-29,Friuli-Venezia Giulia,200
2025-09-29,Lazio,1135
2025-09-29,Liguria,273
2025-09-29,Lombardia,1633
2025-09-29,Marche,296
2025-09-29,Molise,39
2025-09-29,Piemonte,649
2025-09-29,Puglia,461
2025-09-29,Sardegna,220
2025-09-29,Sicilia,624
2025-09-29,Toscana,505
2025-09-29,Trentino-Alto Adige,152
2025-09-29,Umbria,109
2025-09-29,Valle d'Aosta,12
2025-09-29,Veneto,673
2025-10-06,Abruzzo,198
2025-10-06,Basilicata,114
2025-10-06,Calabria,278
2025-10-06,Campania,719
2025-10-06,Emilia-Romagna,578
2025-10-06,Friuli-Venezia Giulia,205
2025-10-06,Lazio,1212
2025-10-06,Liguria,232
2025-10-06,Lombardia,1565
2025-10-06,Marche,282
2025-10-06,Molise,50
2025-10-06,Piemonte,743
2025-10-06,Puglia,505
2025-10-06,Sardegna,232
2025-10-06,Sicilia,667
2025-10-06,Toscana,568
2025-10-06,Trentino-Alto Adige,168
2025-10-06,Umbria,111
2025-10-06,Valle d'Aosta,17
2025-10-06,Veneto,715
2025-10-13,Abruzzo,202
2025-10-13,Basilicata,90
2025-10-13,Calabria,222
2025-10-13,Campania,876
2025-10-13,Emilia-Romagna,747
2025-10-13,Friuli-Venezia Giulia,151
2025-10-13,Lazio,1213
2025-10-13,Liguria,286
2025-10-13,Lombardia,1838
2025-10-13,Marche,219
2025-10-13,Molise,27
2025-10-13,Piemonte,605
2025-10-13,Puglia,589
2025-10-13,Sardegna,201
2025-10-13,Sicilia,573
2025-10-13,Toscana,533
2025-10-13,Trentino-Alto Adige,171
2025-10-13,Umbria,140
2025-10-13,Valle d'Aosta,7
2025-10-13,Veneto,790
2025-10-20,Abruzzo,163
2025-10-20,Basilicata,128
2025-10-20,Calabria,263
2025-10-20,Campania,805
2025-10-20,Emilia-Romagna,674
2025-10-20,Friuli-Venezia Giulia,205
2025-10-20,Lazio,1184
2025-10-20,Liguria,232
2025-10-20,Lombardia,2158
2025-10-20,Marche,293
2025-10-20,Molise,32
2025-10-20,Piemonte,727
2025-10-20,Puglia,577
2025-10-20,Sardegna,210
2025-10-20,Sicilia,668
2025-10-20,Toscana,499
2025-10-20,Trentino-Alto Adige,161
2025-10-20,Umbria,148
2025-10-20,Valle d'Aosta,11
2025-10-20,Veneto,897
2025-10-27,Abruzzo,206
2025-10-27,Basilicata,85
2025-10-27,Calabria,298
2025-10-27,Campania,695
2025-10-27,Emilia-Romagna,670
2025-10-27,Friuli-Venezia Giulia,189
2025-10-27,Lazio,1190
2025-10-27,Liguria,250
2025-10-27,Lombardia,1470
2025-10-27,Marche,348
2025-10-27,Molise,47
2025-10-27,Piemonte,667
2025-10-27,Puglia,546
2025-10-27,Sardegna,287
2025-10-27,Sicilia,550
2025-10-27,Toscana,621
2025-10-27,Trentino-Alto Adige,184
2025-10-27,Umbria,129
2025-10-27,Valle d'Aosta,11
2025-10-27,Veneto,898
2025-11-03,Abruzzo,201
2025-11-03,Basilicata,94
2025-11-03,Calabria,291
2025-11-03,Campania,898
2025-11-03,Emilia-Romagna,660
2025-11-03,Friuli-Venezia Giulia,171
2025-11-03,Lazio,1258
2025-11-03,Liguria,272
2025-11-03,Lombardia,1782
2025-11-03,Marche,333
2025-11-03,Molise,43
2025-11-03,Piemonte,811
2025-11-03,Puglia,494
2025-11-03,Sardegna,281
2025-11-03,Sicilia,626
2025-11-03,Toscana,479
2025-11-03,Trentino-Alto Adige,147
2025-11-03,Umbria,118
2025-11-03,Valle d'Aosta,18
2025-11-03,Veneto,906
2025-11-10,Abruzzo,179
2025-11-10,Basilicata,106
2025-11-10,Calabria,201
2025-11-10,Campania,824
2025-11-10,Emilia-Romagna,673
2025-11-10,Friuli-Venezia Giulia,217
2025-11-10,Lazio,1198
2025-11-10,Liguria,291
2025-11-10,Lombardia,1817
2025-11-10,Marche,296
2025-11-10,Molise,52
2025-11-10,Piemonte,660
2025-11-10,Puglia,619
2025-11-10,Sardegna,254
2025-11-10,Sicilia,589
2025-11-10,Toscana,508
2025-11-10,Trentino-Alto Adige,167
2025-11-10,Umbria,109
2025-11-10,Valle d'Aosta,15
2025-11-10,Veneto,898
2025-11-17,Abruzzo,163
2025-11-17,Basilicata,88
2025-11-17,Calabria,252
2025-11-17,Campania,732
2025-11-17,Emilia-Romagna,626
2025-11-17,Friuli-Venezia Giulia,172
2025-11-17,Lazio,1278
2025-11-17,Liguria,265
2025-11-17,Lombardia,1833
2025-11-17,Marche,272
2025-11-17,Molise,38
2025-11-17,Piemonte,729
2025-11-17,Puglia,475
2025-11-17,Sardegna,274
2025-11-17,Sicilia,583
2025-11-17,Toscana,467
2025-11-17,Trentino-Alto Adige,154
2025-11-17,Umbria,103
2025-11-17,Valle d'Aosta,15
2025-11-17,Veneto,777
2025-11-24,Abruzzo,247
2025-11-24,Basilicata,102
2025-11-24,Calabria,222
2025-11-24,Campania,795
2025-11-24,Emilia-Romagna,495
2025-11-24,Friuli-Venezia Giulia,154
2025-11-24,Lazio,1193
2025-11-24,Liguria,257
2025-11-24,Lombardia,1541
2025-11-24,Marche,315
2025-11-24,Molise,32
2025-11-24,Piemonte,691
2025-11-24,Puglia,579
2025-11-24,Sardegna,230
2025-11-24,Sicilia,668
2025-11-24,Toscana,444
2025-11-24,Trentino-Alto Adige,168
2025-11-24,Umbria,125
2025-11-24,Valle d'Aosta,12
2025-11-24,Veneto,663
2025-12-01,Abruzzo,123
2025-12-01,Basilicata,92
2025-12-01,Calabria,257
2025-12-01,Campania,750
2025-12-01,Emilia-Romagna,586
2025-12-01,Friuli-Venezia Giulia,201
2025-12-01,Lazio,1044
2025-12-01,Liguria,239
2025-12-01,Lombardia,1551
2025-12-01,Marche,252
2025-12-01,Molise,34
2025-12-01,Piemonte,581
2025-12-01,Puglia,449
2025-12-01,Sardegna,219
2025-12-01,Sicilia,613
2025-12-01,Toscana,407
2025-12-01,Trentino-Alto Adige,134
2025-12-01,Umbria,102
2025-12-01,Valle d'Aosta,9
2025-12-01,Veneto,822
2025-12-08,Abruzzo,223
2025-12-08,Basilicata,60
2025-12-08,Calabria,219
2025-12-08,Campania,730
2025-12-08,Emilia-Romagna,474
2025-12-08,Friuli-Venezia Giulia,140
2025-12-08,Lazio,1007
2025-12-08,Liguria,195
2025-12-08,Lombardia,1301
2025-12-08,Marche,246
2025-12-08,Molise,27
2025-12-08,Piemonte,519
2025-12-08,Puglia,374
2025-12-08,Sardegna,200
2025-12-08,Sicilia,475
2025-12-08,Toscana,386
2025-12-08,Trentino-Alto Adige,149
2025-12-08,Umbria,106
2025-12-08,Valle d'Aosta,10
2025-12-08,Veneto,748
2025-12-15,Abruzzo,142
2025-12-15,Basilicata,46
2025-12-15,Calabria,144
2025-12-15,Campania,536
2025-12-15,Emilia-Romagna,322
2025-12-15,Friuli-Venezia Giulia,98
2025-12-15,Lazio,684
2025-12-15,Liguria,151
2025-12-15,Lombardia,1144
2025-12-15,Marche,195
2025-12-15,Molise,36
2025-12-15,Piemonte,460
2025-12-15,Puglia,362
2025-12-15,Sardegna,188
2025-12-15,Sicilia,305
2025-12-15,Toscana,321
2025-12-15,Trentino-Alto Adige,106
2025-12-15,Umbria,70
2025-12-15,Valle d'Aosta,13
2025-12-15,Veneto,506
2025-12-22,Abruzzo,108
2025-12-22,Basilicata,41
2025-12-22,Calabria,177
2025-12-22,Campania,464
2025-12-22,Emilia-Romagna,381
2025-12-22,Friuli-Venezia Giulia,115
2025-12-22,Lazio,792
2025-12-22,Liguria,147
2025-12-22,Lombardia,996
2025-12-22,Marche,161
2025-12-22,Molise,15
2025-12-22,Piemonte,394
2025-12-22,Puglia,321
2025-12-22,Sardegna,170
2025-12-22,Sicilia,326
2025-12-22,Toscana,326
2025-12-22,Trentino-Alto Adige,76
2025-12-22,Umbria,70
2025-12-22,Valle d'Aosta,1
2025-12-22,Veneto,447
