settimana,regione,canale,candidature_incrementali_vere
2024-07-15,Marche,Subito Lavoro,4.499
2024-07-15,Molise,Subito Lavoro,0.539
2024-07-15,Piemonte,Subito Lavoro,6.436
2024-07-15,Puglia,Subito Lavoro,7.558
2024-07-15,Sardegna,Subito Lavoro,3.982
2024-07-15,Sicilia,Subito Lavoro,9.235
2024-07-15,Toscana,Subito Lavoro,9.711
2024-07-15,Trentino-Alto Adige,Subito Lavoro,2.911
2024-07-15,Umbria,Subito Lavoro,2.084
2024-07-15,Valle d'Aosta,Subito Lavoro,0.196
2024-07-15,Veneto,Subito Lavoro,7.089
2024-07-22,Abruzzo,Subito Lavoro,3.091
2024-07-22,Basilicata,Subito Lavoro,1.289
2024-07-22,Calabria,Subito Lavoro,7.14
2024-07-22,Campania,Subito Lavoro,10.701
2024-07-22,Emilia-Romagna,Subito Lavoro,12.57
2024-07-22,Friuli-Venezia Giulia,Subito Lavoro,3.111
2024-07-22,Lazio,Subito Lavoro,12.237
2024-07-22,Liguria,Subito Lavoro,2.956
2024-07-22,Lombardia,Subito Lavoro,25.682
2024-07-22,Marche,Subito Lavoro,4.935
2024-07-22,Molise,Subito Lavoro,0.628
2024-07-22,Piemonte,Subito Lavoro,7.43
2024-07-22,Puglia,Subito Lavoro,8.567
2024-07-22,Sardegna,Subito Lavoro,4.475
2024-07-22,Sicilia,Subito Lavoro,10.342
2024-07-22,Toscana,Subito Lavoro,11.802
2024-07-22,Trentino-Alto Adige,Subito Lavoro,3.161
2024-07-22,Umbria,Subito Lavoro,2.454
2024-07-22,Valle d'Aosta,Subito Lavoro,0.217
2024-07-22,Veneto,Subito Lavoro,8.311
2024-07-29,Abruzzo,Subito Lavoro,2.857
2024-07-29,Basilicata,Subito Lavoro,1.214
2024-07-29,Calabria,Subito Lavoro,6.623
2024-07-29,Campania,Subito Lavoro,9.42
2024-07-29,Emilia-Romagna,Subito Lavoro,11.694
2024-07-29,Friuli-Venezia Giulia,Subito Lavoro,2.762
2024-07-29,Lazio,Subito Lavoro,11.244
2024-07-29,Liguria,Subito Lavoro,2.757
2024-07-29,Lombardia,Subito Lavoro,24.119
2024-07-29,Marche,Subito Lavoro,4.426
2024-07-29,Molise,Subito Lavoro,0.6
2024-07-29,Piemonte,Subito Lavoro,6.595
2024-07-29,Puglia,Subito Lavoro,8.202
2024-07-29,Sardegna,Subito Lavoro,4.16
2024-07-29,Sicilia,Subito Lavoro,9.664
2024-07-29,Toscana,Subito Lavoro,10.515
2024-07-29,Trentino-Alto Adige,Subito Lavoro,2.907
2024-07-29,Umbria,Subito Lavoro,2.261
2024-07-29,Valle d'Aosta,Subito Lavoro,0.198
2024-07-29,Veneto,Subito Lavoro,7.645
2024-08-05,Abruzzo,Subito Lavoro,2.46
2024-08-05,Basilicata,Subito Lavoro,1.013
2024-08-05,Calabria,Subito Lavoro,5.855
2024-08-05,Campania,Subito Lavoro,7.601
2024-08-05,Emilia-Romagna,Subito Lavoro,10.252
2024-08-05,Friuli-Venezia Giulia,Subito Lavoro,2.243
2024-08-05,Lazio,Subito Lavoro,9.438
2024-08-05,Liguria,Subito Lavoro,2.324
2024-08-05,Lombardia,Subito Lavoro,20.487
2024-08-05,Marche,Subito Lavoro,3.735
2024-08-05,Molise,Subito Lavoro,0.503
2024-08-05,Piemonte,Subito Lavoro,5.226
2024-08-05,Puglia,Subito Lavoro,7.418
2024-08-05,Sardegna,Subito Lavoro,3.551
2024-08-05,Sicilia,Subito Lavoro,7.827
2024-08-05,Toscana,Subito Lavoro,8.879
2024-08-05,Trentino-Alto Adige,Subito Lavoro,2.395
2024-08-05,Umbria,Subito Lavoro,1.781
2024-08-05,Valle d'Aosta,Subito Lavoro,0.17
2024-08-05,Veneto,Subito Lavoro,6.055
2024-08-12,Abruzzo,Subito Lavoro,2.467
2024-08-12,Basilicata,Subito Lavoro,0.988
2024-08-12,Calabria,Subito Lavoro,5.098
2024-08-12,Campania,Subito Lavoro,7.431
2024-08-12,Emilia-Romagna,Subito Lavoro,9.355
2024-08-12,Friuli-Venezia Giulia,Subito Lavoro,2.222
2024-08-12,Lazio,Subito Lavoro,9.511
2024-08-12,Liguria,Subito Lavoro,2.332
2024-08-12,Lombardia,Subito Lavoro,20.443
2024-08-12,Marche,Subito Lavoro,3.816
2024-08-12,Molise,Subito Lavoro,0.476
2024-08-12,Piemonte,Subito Lavoro,4.947
2024-08-12,Puglia,Subito Lavoro,6.562
2024-08-12,Sardegna,Subito Lavoro,3.108
2024-08-12,Sicilia,Subito Lavoro,7.101
2024-08-12,Toscana,Subito Lavoro,8.52
2024-08-12,Trentino-Alto Adige,Subito Lavoro,2.155
2024-08-12,Umbria,Subito Lavoro,1.825
2024-08-12,Valle d'Aosta,Subito Lavoro,0.176
2024-08-12,Veneto,Subito Lavoro,5.855
2024-08-19,Abruzzo,Subito Lavoro,2.798
2024-08-19,Basilicata,Subito Lavoro,1.214
2024-08-19,Calabria,Subito Lavoro,5.711
2024-08-19,Campania,Subito Lavoro,8.911
2024-08-19,Emilia-Romagna,Subito Lavoro,10.117
2024-08-19,Friuli-Venezia Giulia,Subito Lavoro,2.634
2024-08-19,Lazio,Subito Lavoro,10.577
2024-08-19,Liguria,Subito Lavoro,2.645
2024-08-19,Lombardia,Subito Lavoro,22.298
2024-08-19,Marche,Subito Lavoro,4.422
2024-08-19,Molise,Subito Lavoro,0.522
2024-08-19,Piemonte,Subito Lavoro,6.301
2024-08-19,Puglia,Subito Lavoro,6.944
2024-08-19,Sardegna,Subito Lavoro,3.449
2024-08-19,Sicilia,Subito Lavoro,8.111
2024-08-19,Toscana,Subito Lavoro,9.24
2024-08-19,Trentino-Alto Adige,Subito Lavoro,2.539
2024-08-19,Umbria,Subito Lavoro,2.044
2024-08-19,Valle d'Aosta,Subito Lavoro,0.204
2024-08-19,Veneto,Subito Lavoro,7.052
2024-08-26,Abruzzo,Subito Lavoro,2.672
2024-08-26,Basilicata,Subito Lavoro,1.088
2024-08-26,Calabria,Subito Lavoro,5.607
2024-08-26,Campania,Subito Lavoro,8.66
2024-08-26,Emilia-Romagna,Subito Lavoro,9.791
2024-08-26,Friuli-Venezia Giulia,Subito Lavoro,2.592
2024-08-26,Lazio,Subito Lavoro,10.329
2024-08-26,Liguria,Subito Lavoro,2.607
2024-08-26,Lombardia,Subito Lavoro,21.493
2024-08-26,Marche,Subito Lavoro,4.285
2024-08-26,Molise,Subito Lavoro,0.521
2024-08-26,Piemonte,Subito Lavoro,6.028
2024-08-26,Puglia,Subito Lavoro,7.019
2024-08-26,Sardegna,Subito Lavoro,3.283
2024-08-26,Sicilia,Subito Lavoro,7.666
2024-08-26,Toscana,Subito Lavoro,8.733
2024-08-26,Trentino-Alto Adige,Subito Lavoro,2.4
2024-08-26,Umbria,Subito Lavoro,1.733
2024-08-26,Valle d'Aosta,Subito Lavoro,0.196
2024-08-26,Veneto,Subito Lavoro,6.618
2024-09-02,Abruzzo,Subito Lavoro,2.855
2024-09-02,Basilicata,Subito Lavoro,1.16
2024-09-02,Calabria,Subito Lavoro,5.797
2024-09-02,Campania,Subito Lavoro,9.674
2024-09-02,Emilia-Romagna,Subito Lavoro,10.25
2024-09-02,Friuli-Venezia Giulia,Subito Lavoro,2.831
2024-09-02,Lazio,Subito Lavoro,11.188
2024-09-02,Liguria,Subito Lavoro,2.908
2024-09-02,Lombardia,Subito Lavoro,22.606
2024-09-02,Marche,Subito Lavoro,4.646
2024-09-02,Molise,Subito Lavoro,0.568
2024-09-02,Piemonte,Subito Lavoro,6.298
2024-09-02,Puglia,Subito Lavoro,7.206
2024-09-02,Sardegna,Subito Lavoro,3.427
2024-09-02,Sicilia,Subito Lavoro,8.254
2024-09-02,Toscana,Subito Lavoro,9.757
2024-09-02,Trentino-Alto Adige,Subito Lavoro,2.619
2024-09-02,Umbria,Subito Lavoro,1.949
2024-09-02,Valle d'Aosta,Subito Lavoro,0.208
2024-09-02,Veneto,Subito Lavoro,7.049
2024-09-09,Abruzzo,Subito Lavoro,2.989
2024-09-09,Basilicata,Subito Lavoro,1.338
2024-09-09,Calabria,Subito Lavoro,6.202
2024-09-09,Campania,Subito Lavoro,11.341
2024-09-09,Emilia-Romagna,Subito Lavoro,11.575
2024-09-09,Friuli-Venezia Giulia,Subito Lavoro,3.399
2024-09-09,Lazio,Subito Lavoro,14.076
2024-09-09,Liguria,Subito Lavoro,3.243
2024-09-09,Lombardia,Subito Lavoro,25.442
2024-09-09,Marche,Subito Lavoro,5.223
2024-09-09,Molise,Subito Lavoro,0.693
2024-09-09,Piemonte,Subito Lavoro,7.15
2024-09-09,Puglia,Subito Lavoro,7.887
2024-09-09,Sardegna,Subito Lavoro,3.859
2024-09-09,Sicilia,Subito Lavoro,8.946
2024-09-09,Toscana,Subito Lavoro,11.244
2024-09-09,Trentino-Alto Adige,Subito Lavoro,2.805
2024-09-09,Umbria,Subito Lavoro,2.252
2024-09-09,Valle d'Aosta,Subito Lavoro,0.233
2024-09-09,Veneto,Subito Lavoro,8.547
2024-09-16,Abruzzo,Subito Lavoro,2.674
2024-09-16,Basilicata,Subito Lavoro,1.201
2024-09-16,Calabria,Subito Lavoro,5.371
2024-09-16,Campania,Subito Lavoro,10.073
2024-09-16,Emilia-Romagna,Subito Lavoro,10.856
2024-09-16,Friuli-Venezia Giulia,Subito Lavoro,2.925
2024-09-16,Lazio,Subito Lavoro,11.973
2024-09-16,Liguria,Subito Lavoro,2.902
2024-09-16,Lombardia,Subito Lavoro,21.827
2024-09-16,Marche,Subito Lavoro,4.547
2024-09-16,Molise,Subito Lavoro,0.594
2024-09-16,Piemonte,Subito Lavoro,6.364
2024-09-16,Puglia,Subito Lavoro,7.311
2024-09-16,Sardegna,Subito Lavoro,3.551
2024-09-16,Sicilia,Subito Lavoro,7.884
2024-09-16,Toscana,Subito Lavoro,9.94
2024-09-16,Trentino-Alto Adige,Subito Lavoro,2.348
2024-09-16,Umbria,Subito Lavoro,1.982
2024-09-16,Valle d'Aosta,Subito Lavoro,0.207
2024-09-16,Veneto,Subito Lavoro,7.146
2024-09-23,Abruzzo,Subito Lavoro,2.422
2024-09-23,Basilicata,Subito Lavoro,1.073
2024-09-23,Calabria,Subito Lavoro,5.053
2024-09-23,Campania,Subito Lavoro,8.674
2024-09-23,Emilia-Romagna,Subito Lavoro,9.991
2024-09-23,Friuli-Venezia Giulia,Subito Lavoro,2.694
2024-09-23,Lazio,Subito Lavoro,10.427
2024-09-23,Liguria,Subito Lavoro,2.433
2024-09-23,Lombardia,Subito Lavoro,19.853
2024-09-23,Marche,Subito Lavoro,4.417
2024-09-23,Molise,Subito Lavoro,0.531
2024-09-23,Piemonte,Subito Lavoro,5.836
2024-09-23,Puglia,Subito Lavoro,6.686
2024-09-23,Sardegna,Subito Lavoro,3.224
2024-09-23,Sicilia,Subito Lavoro,7.174
2024-09-23,Toscana,Subito Lavoro,9.086
2024-09-23,Trentino-Alto Adige,Subito Lavoro,2.178
2024-09-23,Umbria,Subito Lavoro,1.773
2024-09-23,Valle d'Aosta,Subito Lavoro,0.195
2024-09-23,Veneto,Subito Lavoro,6.356
2024-09-30,Abruzzo,Subito Lavoro,2.474
2024-09-30,Basilicata,Subito Lavoro,1.062
2024-09-30,Calabria,Subito Lavoro,5.02
2024-09-30,Campania,Subito Lavoro,8.451
2024-09-30,Emilia-Romagna,Subito Lavoro,10.61
2024-09-30,Friuli-Venezia Giulia,Subito Lavoro,2.686
2024-09-30,Lazio,Subito Lavoro,10.53
2024-09-30,Liguria,Subito Lavoro,2.46
2024-09-30,Lombardia,Subito Lavoro,23.326
2024-09-30,Marche,Subito Lavoro,4.725
2024-09-30,Molise,Subito Lavoro,0.513
2024-09-30,Piemonte,Subito Lavoro,7.121
2024-09-30,Puglia,Subito Lavoro,6.247
2024-09-30,Sardegna,Subito Lavoro,3.082
2024-09-30,Sicilia,Subito Lavoro,6.944
2024-09-30,Toscana,Subito Lavoro,8.95
2024-09-30,Trentino-Alto Adige,Subito Lavoro,2.261
2024-09-30,Umbria,Subito Lavoro,1.905
2024-09-30,Valle d'Aosta,Subito Lavoro,0.197
2024-09-30,Veneto,Subito Lavoro,7.425
2024-10-07,Abruzzo,Subito Lavoro,2.473
2024-10-07,Basilicata,Subito Lavoro,1.159
2024-10-07,Calabria,Subito Lavoro,5.483
2024-10-07,Campania,Subito Lavoro,8.641
2024-10-07,Emilia-Romagna,Subito Lavoro,11.683
2024-10-07,Friuli-Venezia Giulia,Subito Lavoro,3.049
2024-10-07,Lazio,Subito Lavoro,11.969
2024-10-07,Liguria,Subito Lavoro,2.739
2024-10-07,Lombardia,Subito Lavoro,26.821
2024-10-07,Marche,Subito Lavoro,4.809
2024-10-07,Molise,Subito Lavoro,0.556
2024-10-07,Piemonte,Subito Lavoro,7.844
2024-10-07,Puglia,Subito Lavoro,6.875
2024-10-07,Sardegna,Subito Lavoro,3.151
2024-10-07,Sicilia,Subito Lavoro,8.049
2024-10-07,Toscana,Subito Lavoro,10.192
2024-10-07,Trentino-Alto Adige,Subito Lavoro,2.414
2024-10-07,Umbria,Subito Lavoro,2.093
2024-10-07,Valle d'Aosta,Subito Lavoro,0.227
2024-10-07,Veneto,Subito Lavoro,9.427
2024-10-14,Abruzzo,Subito Lavoro,2.854
2024-10-14,Basilicata,Subito Lavoro,1.361
2024-10-14,Calabria,Subito Lavoro,6.225
2024-10-14,Campania,Subito Lavoro,9.928
2024-10-14,Emilia-Romagna,Subito Lavoro,12.372
2024-10-14,Friuli-Venezia Giulia,Subito Lavoro,3.376
2024-10-14,Lazio,Subito Lavoro,14.223
2024-10-14,Liguria,Subito Lavoro,3.058
2024-10-14,Lombardia,Subito Lavoro,29.321
2024-10-14,Marche,Subito Lavoro,5.263
2024-10-14,Molise,Subito Lavoro,0.641
2024-10-14,Piemonte,Subito Lavoro,8.868
2024-10-14,Puglia,Subito Lavoro,7.686
2024-10-14,Sardegna,Subito Lavoro,3.582
2024-10-14,Sicilia,Subito Lavoro,8.766
2024-10-14,Toscana,Subito Lavoro,11.416
2024-10-14,Trentino-Alto Adige,Subito Lavoro,2.792
2024-10-14,Umbria,Subito Lavoro,2.419
2024-10-14,Valle d'Aosta,Subito Lavoro,0.26
2024-10-14,Veneto,Subito Lavoro,10.654
2024-10-21,Abruzzo,Subito Lavoro,2.967
2024-10-21,Basilicata,Subito Lavoro,1.387
2024-10-21,Calabria,Subito Lavoro,6.33
2024-10-21,Campania,Subito Lavoro,10.655
2024-10-21,Emilia-Romagna,Subito Lavoro,12.579
2024-10-21,Friuli-Venezia Giulia,Subito Lavoro,3.515
2024-10-21,Lazio,Subito Lavoro,14.858
2024-10-21,Liguria,Subito Lavoro,3.156
2024-10-21,Lombardia,Subito Lavoro,29.959
2024-10-21,Marche,Subito Lavoro,5.301
2024-10-21,Molise,Subito Lavoro,0.66
2024-10-21,Piemonte,Subito Lavoro,9.363
2024-10-21,Puglia,Subito Lavoro,7.704
2024-10-21,Sardegna,Subito Lavoro,3.674
2024-10-21,Sicilia,Subito Lavoro,8.963
2024-10-21,Toscana,Subito Lavoro,11.838
2024-10-21,Trentino-Alto Adige,Subito Lavoro,2.822
2024-10-21,Umbria,Subito Lavoro,2.405
2024-10-21,Valle d'Aosta,Subito Lavoro,0.266
2024-10-21,Veneto,Subito Lavoro,10.444
2024-10-28,Abruzzo,Subito Lavoro,2.76
2024-10-28,Basilicata,Subito Lavoro,1.31
2024-10-28,Calabria,Subito Lavoro,5.818
2024-10-28,Campania,Subito Lavoro,9.964
2024-10-28,Emilia-Romagna,Subito Lavoro,12.144
2024-10-28,Friuli-Venezia Giulia,Subito Lavoro,3.37
2024-10-28,Lazio,Subito Lavoro,13.783
2024-10-28,Liguria,Subito Lavoro,2.95
2024-10-28,Lombardia,Subito Lavoro,28.697
2024-10-28,Marche,Subito Lavoro,4.861
2024-10-28,Molise,Subito Lavoro,0.608
2024-10-28,Piemonte,Subito Lavoro,8.8
2024-10-28,Puglia,Subito Lavoro,7.385
2024-10-28,Sardegna,Subito Lavoro,3.461
2024-10-28,Sicilia,Subito Lavoro,8.508
2024-10-28,Toscana,Subito Lavoro,10.988
2024-10-28,Trentino-Alto Adige,Subito Lavoro,2.658
2024-10-28,Umbria,Subito Lavoro,2.272
2024-10-28,Valle d'Aosta,Subito Lavoro,0.243
2024-10-28,Veneto,Subito Lavoro,9.898
2024-11-04,Abruzzo,Subito Lavoro,2.982
2024-11-04,Basilicata,Subito Lavoro,1.425
2024-11-04,Calabria,Subito Lavoro,6.197
2024-11-04,Campania,Subito Lavoro,11.077
2024-11-04,Emilia-Romagna,Subito Lavoro,12.733
2024-11-04,Friuli-Venezia Giulia,Subito Lavoro,3.44
2024-11-04,Lazio,Subito Lavoro,14.76
2024-11-04,Liguria,Subito Lavoro,3.091
2024-11-04,Lombardia,Subito Lavoro,29.302
2024-11-04,Marche,Subito Lavoro,5.139
2024-11-04,Molise,Subito Lavoro,0.63
2024-11-04,Piemonte,Subito Lavoro,9.17
2024-11-04,Puglia,Subito Lavoro,7.747
2024-11-04,Sardegna,Subito Lavoro,3.672
2024-11-04,Sicilia,Subito Lavoro,9.291
2024-11-04,Toscana,Subito Lavoro,11.559
2024-11-04,Trentino-Alto Adige,Subito Lavoro,2.742
2024-11-04,Umbria,Subito Lavoro,2.411
2024-11-04,Valle d'Aosta,Subito Lavoro,0.256
2024-11-04,Veneto,Subito Lavoro,10.957
2024-11-11,Abruzzo,Subito Lavoro,2.901
2024-11-11,Basilicata,Subito Lavoro,1.373
2024-11-11,Calabria,Subito Lavoro,6.307
2024-11-11,Campania,Subito Lavoro,11.067
2024-11-11,Emilia-Romagna,Subito Lavoro,12.709
2024-11-11,Friuli-Venezia Giulia,Subito Lavoro,3.417
2024-11-11,Lazio,Subito Lavoro,14.141
2024-11-11,Liguria,Subito Lavoro,3.098
2024-11-11,Lombardia,Subito Lavoro,29.579
2024-11-11,Marche,Subito Lavoro,4.979
2024-11-11,Molise,Subito Lavoro,0.617
2024-11-11,Piemonte,Subito Lavoro,8.897
2024-11-11,Puglia,Subito Lavoro,7.838
2024-11-11,Sardegna,Subito Lavoro,3.644
2024-11-11,Sicilia,Subito Lavoro,8.877
2024-11-11,Toscana,Subito Lavoro,11.404
2024-11-11,Trentino-Alto Adige,Subito Lavoro,2.676
2024-11-11,Umbria,Subito Lavoro,2.378
2024-11-11,Valle d'Aosta,Subito Lavoro,0.244
2024-11-11,Veneto,Subito Lavoro,10.839
2024-11-18,Abruzzo,Subito Lavoro,3.214
2024-11-18,Basilicata,Subito Lavoro,1.514
2024-11-18,Calabria,Subito Lavoro,7.242
2024-11-18,Campania,Subito Lavoro,11.8
2024-11-18,Emilia-Romagna,Subito Lavoro,13.558
2024-11-18,Friuli-Venezia Giulia,Subito Lavoro,3.836
2024-11-18,Lazio,Subito Lavoro,14.862
2024-11-18,Liguria,Subito Lavoro,3.309
2024-11-18,Lombardia,Subito Lavoro,30.95
2024-11-18,Marche,Subito Lavoro,5.455
2024-11-18,Molise,Subito Lavoro,0.682
2024-11-18,Piemonte,Subito Lavoro,9.469
2024-11-18,Puglia,Subito Lavoro,8.335
2024-11-18,Sardegna,Subito Lavoro,3.993
2024-11-18,Sicilia,Subito Lavoro,9.827
2024-11-18,Toscana,Subito Lavoro,12.431
2024-11-18,Trentino-Alto Adige,Subito Lavoro,3.07
2024-11-18,Umbria,Subito Lavoro,2.668
2024-11-18,Valle d'Aosta,Subito Lavoro,0.265
2024-11-18,Veneto,Subito Lavoro,12.129
2024-11-25,Abruzzo,Subito Lavoro,3.137
2024-11-25,Basilicata,Subito Lavoro,1.457
2024-11-25,Calabria,Subito Lavoro,6.782
2024-11-25,Campania,Subito Lavoro,11.44
2024-11-25,Emilia-Romagna,Subito Lavoro,12.903
2024-11-25,Friuli-Venezia Giulia,Subito Lavoro,3.691
2024-11-25,Lazio,Subito Lavoro,13.588
2024-11-25,Liguria,Subito Lavoro,3.14
2024-11-25,Lombardia,Subito Lavoro,29.724
2024-11-25,Marche,Subito Lavoro,5.182
2024-11-25,Molise,Subito Lavoro,0.643
2024-11-25,Piemonte,Subito Lavoro,9.177
2024-11-25,Puglia,Subito Lavoro,8.113
2024-11-25,Sardegna,Subito Lavoro,3.694
2024-11-25,Sicilia,Subito Lavoro,9.451
2024-11-25,Toscana,Subito Lavoro,11.809
2024-11-25,Trentino-Alto Adige,Subito Lavoro,2.94
2024-11-25,Umbria,Subito Lavoro,2.523
2024-11-25,Valle d'Aosta,Subito Lavoro,0.256
2024-11-25,Veneto,Subito Lavoro,11.338
2024-12-02,Abruzzo,Subito Lavoro,3.069
2024-12-02,Basilicata,Subito Lavoro,1.371
2024-12-02,Calabria,Subito Lavoro,6.33
2024-12-02,Campania,Subito Lavoro,10.965
2024-12-02,Emilia-Romagna,Subito Lavoro,11.672
2024-12-02,Friuli-Venezia Giulia,Subito Lavoro,3.521
2024-12-02,Lazio,Subito Lavoro,13.193
2024-12-02,Liguria,Subito Lavoro,2.902
2024-12-02,Lombardia,Subito Lavoro,27.576
2024-12-02,Marche,Subito Lavoro,4.965
2024-12-02,Molise,Subito Lavoro,0.63
2024-12-02,Piemonte,Subito Lavoro,8.14
2024-12-02,Puglia,Subito Lavoro,7.932
2024-12-02,Sardegna,Subito Lavoro,3.523
2024-12-02,Sicilia,Subito Lavoro,8.758
2024-12-02,Toscana,Subito Lavoro,11.065
2024-12-02,Trentino-Alto Adige,Subito Lavoro,2.768
2024-12-02,Umbria,Subito Lavoro,2.484
2024-12-02,Valle d'Aosta,Subito Lavoro,0.256
2024-12-02,Veneto,Subito Lavoro,9.901
2024-12-09,Abruzzo,Subito Lavoro,2.828
2024-12-09,Basilicata,Subito Lavoro,1.285
2024-12-09,Calabria,Subito Lavoro,5.935
2024-12-09,Campania,Subito Lavoro,10.191
2024-12-09,Emilia-Romagna,Subito Lavoro,10.717
2024-12-09,Friuli-Venezia Giulia,Subito Lavoro,3.332
2024-12-09,Lazio,Subito Lavoro,12.787
2024-12-09,Liguria,Subito Lavoro,2.763
2024-12-09,Lombardia,Subito Lavoro,25.036
2024-12-09,Marche,Subito Lavoro,4.634
2024-12-09,Molise,Subito Lavoro,0.605
2024-12-09,Piemonte,Subito Lavoro,7.309
2024-12-09,Puglia,Subito Lavoro,7.434
2024-12-09,Sardegna,Subito Lavoro,3.4
2024-12-09,Sicilia,Subito Lavoro,8.436
2024-12-09,Toscana,Subito Lavoro,10.646
2024-12-09,Trentino-Alto Adige,Subito Lavoro,2.597
2024-12-09,Umbria,Subito Lavoro,2.221
2024-12-09,Valle d'Aosta,Subito Lavoro,0.233
2024-12-09,Veneto,Subito Lavoro,9.142
2024-12-16,Abruzzo,Subito Lavoro,2.539
2024-12-16,Basilicata,Subito Lavoro,1.181
2024-12-16,Calabria,Subito Lavoro,5.54
2024-12-16,Campania,Subito Lavoro,9.403
2024-12-16,Emilia-Romagna,Subito Lavoro,9.77
2024-12-16,Friuli-Venezia Giulia,Subito Lavoro,2.941
2024-12-16,Lazio,Subito Lavoro,11.845
2024-12-16,Liguria,Subito Lavoro,2.68
2024-12-16,Lombardia,Subito Lavoro,22.926
2024-12-16,Marche,Subito Lavoro,4.296
2024-12-16,Molise,Subito Lavoro,0.567
2024-12-16,Piemonte,Subito Lavoro,6.897
2024-12-16,Puglia,Subito Lavoro,6.64
2024-12-16,Sardegna,Subito Lavoro,3.025
2024-12-16,Sicilia,Subito Lavoro,7.957
2024-12-16,Toscana,Subito Lavoro,9.546
2024-12-16,Trentino-Alto Adige,Subito Lavoro,2.399
2024-12-16,Umbria,Subito Lavoro,1.973
2024-12-16,Valle d'Aosta,Subito Lavoro,0.223
2024-12-16,Veneto,Subito Lavoro,8.26
2024-12-23,Abruzzo,Subito Lavoro,2.35
2024-12-23,Basilicata,Subito Lavoro,1.127
2024-12-23,Calabria,Subito Lavoro,5.391
2024-12-23,Campania,Subito Lavoro,9.097
2024-12-23,Emilia-Romagna,Subito Lavoro,10.027
2024-12-23,Friuli-Venezia Giulia,Subito Lavoro,2.831
2024-12-23,Lazio,Subito Lavoro,11.871
2024-12-23,Liguria,Subito Lavoro,2.584
2024-12-23,Lombardia,Subito Lavoro,21.66
2024-12-23,Marche,Subito Lavoro,4.118
2024-12-23,Molise,Subito Lavoro,0.535
2024-12-23,Piemonte,Subito Lavoro,6.621
2024-12-23,Puglia,Subito Lavoro,6.728
2024-12-23,Sardegna,Subito Lavoro,2.888
2024-12-23,Sicilia,Subito Lavoro,7.52
2024-12-23,Toscana,Subito Lavoro,9.365
2024-12-23,Trentino-Alto Adige,Subito Lavoro,2.307
2024-12-23,Umbria,Subito Lavoro,1.912
2024-12-23,Valle d'Aosta,Subito Lavoro,0.211
2024-12-23,Veneto,Subito Lavoro,7.961
2024-12-30,Abruzzo,Subito Lavoro,1.765
2024-12-30,Basilicata,Subito Lavoro,0.839
2024-12-30,Calabria,Subito Lavoro,4.02
2024-12-30,Campania,Subito Lavoro,6.718
2024-12-30,Emilia-Romagna,Subito Lavoro,7.616
2024-12-30,Friuli-Venezia Giulia,Subito Lavoro,1.999
2024-12-30,Lazio,Subito Lavoro,8.321
2024-12-30,Liguria,Subito Lavoro,1.985
2024-12-30,Lombardia,Subito Lavoro,17.097
2024-12-30,Marche,Subito Lavoro,3.055
2024-12-30,Molise,Subito Lavoro,0.38
2024-12-30,Piemonte,Subito Lavoro,4.9
2024-12-30,Puglia,Subito Lavoro,5.32
2024-12-30,Sardegna,Subito Lavoro,2.289
2024-12-30,Sicilia,Subito Lavoro,5.161
2024-12-30,Toscana,Subito Lavoro,7.324
2024-12-30,Trentino-Alto Adige,Subito Lavoro,1.792
2024-12-30,Umbria,Subito Lavoro,1.378
2024-12-30,Valle d'Aosta,Subito Lavoro,0.154
2024-12-30,Veneto,Subito Lavoro,5.631
2025-01-06,Abruzzo,Subito Lavoro,2.075
2025-01-06,Basilicata,Subito Lavoro,1.009
2025-01-06,Calabria,Subito Lavoro,4.515
2025-01-06,Campania,Subito Lavoro,7.885
2025-01-06,Emilia-Romagna,Subito Lavoro,8.041
2025-01-06,Friuli-Venezia Giulia,Subito Lavoro,2.273
2025-01-06,Lazio,Subito Lavoro,8.585
2025-01-06,Liguria,Subito Lavoro,2.351
2025-01-06,Lombardia,Subito Lavoro,18.374
2025-01-06,Marche,Subito Lavoro,3.451
2025-01-06,Molise,Subito Lavoro,0.408
2025-01-06,Piemonte,Subito Lavoro,5.296
2025-01-06,Puglia,Subito Lavoro,5.967
2025-01-06,Sardegna,Subito Lavoro,2.736
2025-01-06,Sicilia,Subito Lavoro,5.679
2025-01-06,Toscana,Subito Lavoro,8.824
2025-01-06,Trentino-Alto Adige,Subito Lavoro,1.988
2025-01-06,Umbria,Subito Lavoro,1.572
2025-01-06,Valle d'Aosta,Subito Lavoro,0.187
2025-01-06,Veneto,Subito Lavoro,5.913
2025-01-13,Abruzzo,Subito Lavoro,2.062
2025-01-13,Basilicata,Subito Lavoro,0.987
2025-01-13,Calabria,Subito Lavoro,4.375
2025-01-13,Campania,Subito Lavoro,7.039
2025-01-13,Emilia-Romagna,Subito Lavoro,7.541
2025-01-13,Friuli-Venezia Giulia,Subito Lavoro,2.17
2025-01-13,Lazio,Subito Lavoro,8.457
2025-01-13,Liguria,Subito Lavoro,2.214
2025-01-13,Lombardia,Subito Lavoro,17.965
2025-01-13,Marche,Subito Lavoro,3.459
2025-01-13,Molise,Subito Lavoro,0.413
2025-01-13,Piemonte,Subito Lavoro,5.191
2025-01-13,Puglia,Subito Lavoro,5.704
2025-01-13,Sardegna,Subito Lavoro,2.76
2025-01-13,Sicilia,Subito Lavoro,5.467
2025-01-13,Toscana,Subito Lavoro,7.902
