settimana,regione,candidature
2025-09-15,Sardegna,304
2025-09-15,Sicilia,578
2025-09-15,Toscana,552
2025-09-15,Trentino-Alto Adige,148
2025-09-15,Umbria,105
2025-09-15,Valle d'Aosta,12
2025-09-15,Veneto,736
2025-09-22,Abruzzo,178
2025-09-22,Basilicata,95
2025-09-22,Calabria,242
2025-09-22,Campania,834
2025-09-22,Emilia-Romagna,610
2025-09-22,Friuli-Venezia Giulia,152
2025-09-22,Lazio,1017
2025-09-22,Liguria,235
2025-09-22,Lombardia,1456
2025-09-22,Marche,310
2025-09-22,Molise,26
2025-09-22,Piemonte,457
2025-09-22,Puglia,514
2025-09-22,Sardegna,210
2025-09-22,Sicilia,447
2025-09-22,Toscana,460
2025-09-22,Trentino-Alto Adige,164
2025-09-22,Umbria,133
2025-09-22,Valle d'Aosta,11
2025-09-22,Veneto,704
2025-09-29,Abruzzo,198
2025-09-29,Basilicata,100
2025-09-29,Calabria,262
2025-09-29,Campania,736
2025-09-29,Emilia-Romagna,483
2025-09-29,Friuli-Venezia Giulia,166
2025-09-29,Lazio,1128
2025-09-29,Liguria,289
2025-09-29,Lombardia,1465
2025-09-29,Marche,267
2025-09-29,Molise,28
2025-09-29,Piemonte,619
2025-09-29,Puglia,416
2025-09-29,Sardegna,206
2025-09-29,Sicilia,653
2025-09-29,Toscana,495
2025-09-29,Trentino-Alto Adige,158
2025-09-29,Umbria,126
2025-09-29,Valle d'Aosta,13
2025-09-29,Veneto,637
2025-10-06,Abruzzo,222
2025-10-06,Basilicata,84
2025-10-06,Calabria,263
2025-10-06,Campania,825
2025-10-06,Emilia-Romagna,568
2025-10-06,Friuli-Venezia Giulia,182
2025-10-06,Lazio,1237
2025-10-06,Liguria,240
2025-10-06,Lombardia,1598
2025-10-06,Marche,299
2025-10-06,Molise,46
2025-10-06,Piemonte,682
2025-10-06,Puglia,529
2025-10-06,Sardegna,254
2025-10-06,Sicilia,704
2025-10-06,Toscana,524
2025-10-06,Trentino-Alto Adige,147
2025-10-06,Umbria,137
2025-10-06,Valle d'Aosta,17
2025-10-06,Veneto,681
2025-10-13,Abruzzo,176
2025-10-13,Basilicata,78
2025-10-13,Calabria,208
2025-10-13,Campania,884
2025-10-13,Emilia-Romagna,665
2025-10-13,Friuli-Venezia Giulia,171
2025-10-13,Lazio,1278
2025-10-13,Liguria,279
2025-10-13,Lombardia,1783
2025-10-13,Marche,250
2025-10-13,Molise,34
2025-10-13,Piemonte,535
2025-10-13,Puglia,468
2025-10-13,Sardegna,229
2025-10-13,Sicilia,653
2025-10-13,Toscana,555
2025-10-13,Trentino-Alto Adige,204
2025-10-13,Umbria,122
2025-10-13,Valle d'Aosta,6
2025-10-13,Veneto,783
2025-10-20,Abruzzo,164
2025-10-20,Basilicata,131
2025-10-20,Calabria,270
2025-10-20,Campania,828
2025-10-20,Emilia-Romagna,659
2025-10-20,Friuli-Venezia Giulia,210
2025-10-20,Lazio,1224
2025-10-20,Liguria,252
2025-10-20,Lombardia,2128
2025-10-20,Marche,301
2025-10-20,Molise,33
2025-10-20,Piemonte,707
2025-10-20,Puglia,579
2025-10-20,Sardegna,215
2025-10-20,Sicilia,691
2025-10-20,Toscana,513
2025-10-20,Trentino-Alto Adige,165
2025-10-20,Umbria,153
2025-10-20,Valle d'Aosta,10
2025-10-20,Veneto,878
2025-10-27,Abruzzo,207
2025-10-27,Basilicata,76
2025-10-27,Calabria,307
2025-10-27,Campania,708
2025-10-27,Emilia-Romagna,647
2025-10-27,Friuli-Venezia Giulia,148
2025-10-27,Lazio,1172
2025-10-27,Liguria,234
2025-10-27,Lombardia,1415
2025-10-27,Marche,320
2025-10-27,Molise,54
2025-10-27,Piemonte,698
2025-10-27,Puglia,580
2025-10-27,Sardegna,292
2025-10-27,Sicilia,586
2025-10-27,Toscana,632
2025-10-27,Trentino-Alto Adige,149
2025-10-27,Umbria,127
2025-10-27,Valle d'Aosta,11
2025-10-27,Veneto,849
2025-11-03,Abruzzo,216
2025-11-03,Basilicata,113
2025-11-03,Calabria,283
2025-11-03,Campania,878
2025-11-03,Emilia-Romagna,674
2025-11-03,Friuli-Venezia Giulia,161
2025-11-03,Lazio,1288
2025-11-03,Liguria,276
2025-11-03,Lombardia,1724
2025-11-03,Marche,338
2025-11-03,Molise,46
2025-11-03,Piemonte,727
2025-11-03,Puglia,525
2025-11-03,Sardegna,302
2025-11-03,Sicilia,573
2025-11-03,Toscana,500
2025-11-03,Trentino-Alto Adige,169
2025-11-03,Umbria,120
2025-11-03,Valle d'Aosta,16
2025-11-03,Veneto,933
2025-11-10,Abruzzo,175
2025-11-10,Basilicata,100
2025-11-10,Calabria,208
2025-11-10,Campania,798
2025-11-10,Emilia-Romagna,604
2025-11-10,Friuli-Venezia Giulia,184
2025-11-10,Lazio,1184
2025-11-10,Liguria,263
2025-11-10,Lombardia,1588
2025-11-10,Marche,290
2025-11-10,Molise,60
2025-11-10,Piemonte,655
2025-11-10,Puglia,571
2025-11-10,Sardegna,270
2025-11-10,Sicilia,631
2025-11-10,Toscana,459
2025-11-10,Trentino-Alto Adige,124
2025-11-10,Umbria,121
2025-11-10,Valle d'Aosta,10
2025-11-10,Veneto,784
2025-11-17,Abruzzo,182
2025-11-17,Basilicata,102
2025-11-17,Calabria,214
2025-11-17,Campania,709
2025-11-17,Emilia-Romagna,557
2025-11-17,Friuli-Venezia Giulia,160
2025-11-17,Lazio,1204
2025-11-17,Liguria,271
2025-11-17,Lombardia,1720
2025-11-17,Marche,250
2025-11-17,Molise,34
2025-11-17,Piemonte,663
2025-11-17,Puglia,466
2025-11-17,Sardegna,249
2025-11-17,Sicilia,522
2025-11-17,Toscana,462
2025-11-17,Trentino-Alto Adige,168
2025-11-17,Umbria,83
2025-11-17,Valle d'Aosta,16
2025-11-17,Veneto,760
2025-11-24,Abruzzo,194
2025-11-24,Basilicata,88
2025-11-24,Calabria,219
2025-11-24,Campania,786
2025-11-24,Emilia-Romagna,510
2025-11-24,Friuli-Venezia Giulia,188
2025-11-24,Lazio,1154
2025-11-24,Liguria,252
2025-11-24,Lombardia,1389
2025-11-24,Marche,252
2025-11-24,Molise,24
2025-11-24,Piemonte,665
2025-11-24,Puglia,540
2025-11-24,Sardegna,232
2025-11-24,Sicilia,674
2025-11-24,Toscana,427
2025-11-24,Trentino-Alto Adige,153
2025-11-24,Umbria,115
2025-11-24,Valle d'Aosta,13
2025-11-24,Veneto,650
2025-12-01,Abruzzo,136
2025-12-01,Basilicata,89
2025-12-01,Calabria,241
2025-12-01,Campania,712
2025-12-01,Emilia-Romagna,518
2025-12-01,Friuli-Venezia Giulia,161
2025-12-01,Lazio,990
2025-12-01,Liguria,286
2025-12-01,Lombardia,1455
2025-12-01,Marche,242
2025-12-01,Molise,32
2025-12-01,Piemonte,557
2025-12-01,Puglia,400
2025-12-01,Sardegna,204
2025-12-01,Sicilia,596
2025-12-01,Toscana,413
2025-12-01,Trentino-Alto Adige,133
2025-12-01,Umbria,103
2025-12-01,Valle d'Aosta,11
2025-12-01,Veneto,765
2025-12-08,Abruzzo,180
2025-12-08,Basilicata,62
2025-12-08,Calabria,191
2025-12-08,Campania,660
2025-12-08,Emilia-Romagna,453
2025-12-08,Friuli-Venezia Giulia,163
2025-12-08,Lazio,950
2025-12-08,Liguria,204
2025-12-08,Lombardia,1276
2025-12-08,Marche,241
2025-12-08,Molise,28
2025-12-08,Piemonte,505
2025-12-08,Puglia,392
2025-12-08,Sardegna,213
2025-12-08,Sicilia,491
2025-12-08,Toscana,369
2025-12-08,Trentino-Alto Adige,133
2025-12-08,Umbria,87
2025-12-08,Valle d'Aosta,7
2025-12-08,Veneto,691
2025-12-15,Abruzzo,137
2025-12-15,Basilicata,65
2025-12-15,Calabria,126
2025-12-15,Campania,531
2025-12-15,Emilia-Romagna,369
2025-12-15,Friuli-Venezia Giulia,91
2025-12-15,Lazio,772
2025-12-15,Liguria,166
2025-12-15,Lombardia,1130
2025-12-15,Marche,211
2025-12-15,Molise,18
2025-12-15,Piemonte,480
2025-12-15,Puglia,406
2025-12-15,Sardegna,147
2025-12-15,Sicilia,330
2025-12-15,Toscana,358
2025-12-15,Trentino-Alto Adige,99
2025-12-15,Umbria,92
2025-12-15,Valle d'Aosta,12
2025-12-15,Veneto,497
2025-12-22,Abruzzo,118
2025-12-22,Basilicata,45
2025-12-22,Calabria,172
2025-12-22,Campania,544
2025-12-22,Emilia-Romagna,392
2025-12-22,Friuli-Venezia Giulia,144
2025-12-22,Lazio,832
2025-12-22,Liguria,174
2025-12-22,Lombardia,1103
2025-12-22,Marche,153
2025-12-22,Molise,36
2025-12-22,Piemonte,403
2025-12-22,Puglia,392
2025-12-22,Sardegna,159
2025-12-22,Sicilia,400
2025-12-22,Toscana,324
2025-12-22,Trentino-Alto Adige,95
2025-12-22,Umbria,79
2025-12-22,Valle d'Aosta,4
2025-12-22,Veneto,444
