settimana,regione,candidature
2025-09-15,Sicilia,526
2025-09-15,Toscana,553
2025-09-15,Trentino-Alto Adige,107
2025-09-15,Umbria,95
2025-09-15,Valle d'Aosta,5
2025-09-15,Veneto,672
2025-09-22,Abruzzo,180
2025-09-22,Basilicata,94
2025-09-22,Calabria,246
2025-09-22,Campania,868
2025-09-22,Emilia-Romagna,589
2025-09-22,Friuli-Venezia Giulia,145
2025-09-22,Lazio,1044
2025-09-22,Liguria,225
2025-09-22,Lombardia,1454
2025-09-22,Marche,306
2025-09-22,Molise,25
2025-09-22,Piemonte,509
2025-09-22,Puglia,535
2025-09-22,Sardegna,234
2025-09-22,Sicilia,494
2025-09-22,Toscana,474
2025-09-22,Trentino-Alto Adige,151
2025-09-22,Umbria,136
2025-09-22,Valle d'Aosta,4
2025-09-22,Veneto,702
2025-09-29,Abruzzo,207
2025-09-29,Basilicata,88
2025-09-29,Calabria,260
2025-09-29,Campania,742
2025-09-29,Emilia-Romagna,570
2025-09-29,Friuli-Venezia Giulia,196
2025-09-29,Lazio,1181
2025-09-29,Liguria,288
2025-09-29,Lombardia,1587
2025-09-29,Marche,245
2025-09-29,Molise,32
2025-09-29,Piemonte,645
2025-09-29,Puglia,452
2025-09-29,Sardegna,227
2025-09-29,Sicilia,654
2025-09-29,Toscana,529
2025-09-29,Trentino-Alto Adige,146
2025-09-29,Umbria,109
2025-09-29,Valle d'Aosta,16
2025-09-29,Veneto,645
2025-10-06,Abruzzo,216
2025-10-06,Basilicata,117
2025-10-06,Calabria,256
2025-10-06,Campania,814
2025-10-06,Emilia-Romagna,559
2025-10-06,Friuli-Venezia Giulia,177
2025-10-06,Lazio,1210
2025-10-06,Liguria,253
2025-10-06,Lombardia,1665
2025-10-06,Marche,305
2025-10-06,Molise,39
2025-10-06,Piemonte,727
2025-10-06,Puglia,550
2025-10-06,Sardegna,226
2025-10-06,Sicilia,693
2025-10-06,Toscana,556
2025-10-06,Trentino-Alto Adige,173
2025-10-06,Umbria,130
2025-10-06,Valle d'Aosta,10
2025-10-06,Veneto,761
2025-10-13,Abruzzo,192
2025-10-13,Basilicata,106
2025-10-13,Calabria,201
2025-10-13,Campania,872
2025-10-13,Emilia-Romagna,700
2025-10-13,Friuli-Venezia Giulia,176
2025-10-13,Lazio,1213
2025-10-13,Liguria,229
2025-10-13,Lombardia,1937
2025-10-13,Marche,298
2025-10-13,Molise,37
2025-10-13,Piemonte,515
2025-10-13,Puglia,522
2025-10-13,Sardegna,197
2025-10-13,Sicilia,586
2025-10-13,Toscana,538
2025-10-13,Trentino-Alto Adige,171
2025-10-13,Umbria,122
2025-10-13,Valle d'Aosta,7
2025-10-13,Veneto,741
2025-10-20,Abruzzo,181
2025-10-20,Basilicata,104
2025-10-20,Calabria,222
2025-10-20,Campania,870
2025-10-20,Emilia-Romagna,726
2025-10-20,Friuli-Venezia Giulia,208
2025-10-20,Lazio,1288
2025-10-20,Liguria,235
2025-10-20,Lombardia,2199
2025-10-20,Marche,326
2025-10-20,Molise,31
2025-10-20,Piemonte,703
2025-10-20,Puglia,597
2025-10-20,Sardegna,212
2025-10-20,Sicilia,743
2025-10-20,Toscana,496
2025-10-20,Trentino-Alto Adige,174
2025-10-20,Umbria,133
2025-10-20,Valle d'Aosta,8
2025-10-20,Veneto,866
2025-10-27,Abruzzo,220
2025-10-27,Basilicata,79
2025-10-27,Calabria,294
2025-10-27,Campania,704
2025-10-27,Emilia-Romagna,709
2025-10-27,Friuli-Venezia Giulia,164
2025-10-27,Lazio,1215
2025-10-27,Liguria,265
2025-10-27,Lombardia,1399
2025-10-27,Marche,339
2025-10-27,Molise,34
2025-10-27,Piemonte,707
2025-10-27,Puglia,558
2025-10-27,Sardegna,299
2025-10-27,Sicilia,595
2025-10-27,Toscana,623
2025-10-27,Trentino-Alto Adige,138
2025-10-27,Umbria,108
2025-10-27,Valle d'Aosta,8
2025-10-27,Veneto,907
2025-11-03,Abruzzo,201
2025-11-03,Basilicata,93
2025-11-03,Calabria,261
2025-11-03,Campania,881
2025-11-03,Emilia-Romagna,615
2025-11-03,Friuli-Venezia Giulia,156
2025-11-03,Lazio,1202
2025-11-03,Liguria,244
2025-11-03,Lombardia,1698
2025-11-03,Marche,323
2025-11-03,Molise,49
2025-11-03,Piemonte,733
2025-11-03,Puglia,497
2025-11-03,Sardegna,289
2025-11-03,Sicilia,573
2025-11-03,Toscana,493
2025-11-03,Trentino-Alto Adige,129
2025-11-03,Umbria,118
2025-11-03,Valle d'Aosta,19
2025-11-03,Veneto,880
2025-11-10,Abruzzo,199
2025-11-10,Basilicata,96
2025-11-10,Calabria,220
2025-11-10,Campania,874
2025-11-10,Emilia-Romagna,630
2025-11-10,Friuli-Venezia Giulia,201
2025-11-10,Lazio,1202
2025-11-10,Liguria,309
2025-11-10,Lombardia,1775
2025-11-10,Marche,257
2025-11-10,Molise,65
2025-11-10,Piemonte,752
2025-11-10,Puglia,595
2025-11-10,Sardegna,251
2025-11-10,Sicilia,699
2025-11-10,Toscana,524
2025-11-10,Trentino-Alto Adige,153
2025-11-10,Umbria,131
2025-11-10,Valle d'Aosta,11
2025-11-10,Veneto,997
2025-11-17,Abruzzo,188
2025-11-17,Basilicata,92
2025-11-17,Calabria,245
2025-11-17,Campania,783
2025-11-17,Emilia-Romagna,691
2025-11-17,Friuli-Venezia Giulia,178
2025-11-17,Lazio,1295
2025-11-17,Liguria,293
2025-11-17,Lombardia,1928
2025-11-17,Marche,265
2025-11-17,Molise,38
2025-11-17,Piemonte,727
2025-11-17,Puglia,523
2025-11-17,Sardegna,273
2025-11-17,Sicilia,549
2025-11-17,Toscana,509
2025-11-17,Trentino-Alto Adige,176
2025-11-17,Umbria,116
2025-11-17,Valle d'Aosta,21
2025-11-17,Veneto,783
2025-11-24,Abruzzo,186
2025-11-24,Basilicata,96
2025-11-24,Calabria,250
2025-11-24,Campania,910
2025-11-24,Emilia-Romagna,579
2025-11-24,Friuli-Venezia Giulia,206
2025-11-24,Lazio,1243
2025-11-24,Liguria,280
2025-11-24,Lombardia,1559
2025-11-24,Marche,264
2025-11-24,Molise,30
2025-11-24,Piemonte,742
2025-11-24,Puglia,593
2025-11-24,Sardegna,236
2025-11-24,Sicilia,680
2025-11-24,Toscana,478
2025-11-24,Trentino-Alto Adige,176
2025-11-24,Umbria,115
2025-11-24,Valle d'Aosta,15
2025-11-24,Veneto,748
2025-12-01,Abruzzo,143
2025-12-01,Basilicata,81
2025-12-01,Calabria,227
2025-12-01,Campania,731
2025-12-01,Emilia-Romagna,563
2025-12-01,Friuli-Venezia Giulia,167
2025-12-01,Lazio,1021
2025-12-01,Liguria,264
2025-12-01,Lombardia,1659
2025-12-01,Marche,240
2025-12-01,Molise,25
2025-12-01,Piemonte,625
2025-12-01,Puglia,461
2025-12-01,Sardegna,228
2025-12-01,Sicilia,666
2025-12-01,Toscana,446
2025-12-01,Trentino-Alto Adige,131
2025-12-01,Umbria,107
2025-12-01,Valle d'Aosta,13
2025-12-01,Veneto,841
2025-12-08,Abruzzo,201
2025-12-08,Basilicata,71
2025-12-08,Calabria,242
2025-12-08,Campania,736
2025-12-08,Emilia-Romagna,463
2025-12-08,Friuli-Venezia Giulia,133
2025-12-08,Lazio,1042
2025-12-08,Liguria,181
2025-12-08,Lombardia,1293
2025-12-08,Marche,246
2025-12-08,Molise,36
2025-12-08,Piemonte,490
2025-12-08,Puglia,419
2025-12-08,Sardegna,223
2025-12-08,Sicilia,502
2025-12-08,Toscana,401
2025-12-08,Trentino-Alto Adige,125
2025-12-08,Umbria,100
2025-12-08,Valle d'Aosta,14
2025-12-08,Veneto,712
2025-12-15,Abruzzo,136
2025-12-15,Basilicata,44
2025-12-15,Calabria,125
2025-12-15,Campania,522
2025-12-15,Emilia-Romagna,358
2025-12-15,Friuli-Venezia Giulia,86
2025-12-15,Lazio,755
2025-12-15,Liguria,169
2025-12-15,Lombardia,1079
2025-12-15,Marche,207
2025-12-15,Molise,25
2025-12-15,Piemonte,458
2025-12-15,Puglia,360
2025-12-15,Sardegna,147
2025-12-15,Sicilia,334
2025-12-15,Toscana,342
2025-12-15,Trentino-Alto Adige,111
2025-12-15,Umbria,69
2025-12-15,Valle d'Aosta,8
2025-12-15,Veneto,487
2025-12-22,Abruzzo,92
2025-12-22,Basilicata,65
2025-12-22,Calabria,142
2025-12-22,Campania,418
2025-12-22,Emilia-Romagna,355
2025-12-22,Friuli-Venezia Giulia,101
2025-12-22,Lazio,724
2025-12-22,Liguria,149
2025-12-22,Lombardia,902
2025-12-22,Marche,156
2025-12-22,Molise,20
2025-12-22,Piemonte,359
2025-12-22,Puglia,342
2025-12-22,Sardegna,148
2025-12-22,Sicilia,267
2025-12-22,Toscana,288
2025-12-22,Trentino-Alto Adige,76
2025-12-22,Umbria,64
2025-12-22,Valle d'Aosta,2
2025-12-22,Veneto,417
