settimana,regione,candidature
2025-09-15,Sardegna,313
2025-09-15,Sicilia,594
2025-09-15,Toscana,586
2025-09-15,Trentino-Alto Adige,152
2025-09-15,Umbria,107
2025-09-15,Valle d'Aosta,9
2025-09-15,Veneto,714
2025-09-22,Abruzzo,164
2025-09-22,Basilicata,86
2025-09-22,Calabria,252
2025-09-22,Campania,868
2025-09-22,Emilia-Romagna,594
2025-09-22,Friuli-Venezia Giulia,153
2025-09-22,Lazio,1077
2025-09-22,Liguria,246
2025-09-22,Lombardia,1413
2025-09-22,Marche,290
2025-09-22,Molise,29
2025-09-22,Piemonte,554
2025-09-22,Puglia,534
2025-09-22,Sardegna,212
2025-09-22,Sicilia,535
2025-09-22,Toscana,510
2025-09-22,Trentino-Alto Adige,145
2025-09-22,Umbria,115
2025-09-22,Valle d'Aosta,7
2025-09-22,Veneto,703
2025-09-29,Abruzzo,206
2025-09-29,Basilicata,88
2025-09-29,Calabria,257
2025-09-29,Campania,740
2025-09-29,Emilia-Romagna,562
2025-09-29,Friuli-Venezia Giulia,194
2025-09-29,Lazio,1170
2025-09-29,Liguria,286
2025-09-29,Lombardia,1569
2025-09-29,Marche,242
2025-09-29,Molise,31
2025-09-29,Piemonte,635
2025-09-29,Puglia,447
2025-09-29,Sardegna,225
2025-09-29,Sicilia,642
2025-09-29,Toscana,524
2025-09-29,Trentino-Alto Adige,146
2025-09-29,Umbria,108
2025-09-29,Valle d'Aosta,16
2025-09-29,Veneto,643
2025-10-06,Abruzzo,211
2025-10-06,Basilicata,86
2025-10-06,Calabria,278
2025-10-06,Campania,730
2025-10-06,Emilia-Romagna,550
2025-10-06,Friuli-Venezia Giulia,198
2025-10-06,Lazio,1150
2025-10-06,Liguria,252
2025-10-06,Lombardia,1644
2025-10-06,Marche,279
2025-10-06,Molise,35
2025-10-06,Piemonte,752
2025-10-06,Puglia,466
2025-10-06,Sardegna,235
2025-10-06,Sicilia,707
2025-10-06,Toscana,499
2025-10-06,Trentino-Alto Adige,187
2025-10-06,Umbria,101
2025-10-06,Valle d'Aosta,15
2025-10-06,Veneto,775
2025-10-13,Abruzzo,170
2025-10-13,Basilicata,101
2025-10-13,Calabria,219
2025-10-13,Campania,819
2025-10-13,Emilia-Romagna,679
2025-10-13,Friuli-Venezia Giulia,174
2025-10-13,Lazio,1121
2025-10-13,Liguria,287
2025-10-13,Lombardia,1912
2025-10-13,Marche,283
2025-10-13,Molise,28
2025-10-13,Piemonte,514
2025-10-13,Puglia,513
2025-10-13,Sardegna,224
2025-10-13,Sicilia,603
2025-10-13,Toscana,500
2025-10-13,Trentino-Alto Adige,178
2025-10-13,Umbria,129
2025-10-13,Valle d'Aosta,4
2025-10-13,Veneto,762
2025-10-20,Abruzzo,199
2025-10-20,Basilicata,127
2025-10-20,Calabria,243
2025-10-20,Campania,775
2025-10-20,Emilia-Romagna,692
2025-10-20,Friuli-Venezia Giulia,189
2025-10-20,Lazio,1202
2025-10-20,Liguria,241
2025-10-20,Lombardia,1974
2025-10-20,Marche,299
2025-10-20,Molise,33
2025-10-20,Piemonte,667
2025-10-20,Puglia,621
2025-10-20,Sardegna,210
2025-10-20,Sicilia,626
2025-10-20,Toscana,475
2025-10-20,Trentino-Alto Adige,171
2025-10-20,Umbria,122
2025-10-20,Valle d'Aosta,10
2025-10-20,Veneto,888
2025-10-27,Abruzzo,227
2025-10-27,Basilicata,102
2025-10-27,Calabria,242
2025-10-27,Campania,690
2025-10-27,Emilia-Romagna,647
2025-10-27,Friuli-Venezia Giulia,150
2025-10-27,Lazio,1133
2025-10-27,Liguria,221
2025-10-27,Lombardia,1460
2025-10-27,Marche,325
2025-10-27,Molise,25
2025-10-27,Piemonte,628
2025-10-27,Puglia,515
2025-10-27,Sardegna,266
2025-10-27,Sicilia,550
2025-10-27,Toscana,584
2025-10-27,Trentino-Alto Adige,156
2025-10-27,Umbria,117
2025-10-27,Valle d'Aosta,7
2025-10-27,Veneto,864
2025-11-03,Abruzzo,185
2025-11-03,Basilicata,91
2025-11-03,Calabria,276
2025-11-03,Campania,837
2025-11-03,Emilia-Romagna,612
2025-11-03,Friuli-Venezia Giulia,177
2025-11-03,Lazio,1252
2025-11-03,Liguria,258
2025-11-03,Lombardia,1743
2025-11-03,Marche,354
2025-11-03,Molise,47
2025-11-03,Piemonte,708
2025-11-03,Puglia,490
2025-11-03,Sardegna,290
2025-11-03,Sicilia,563
2025-11-03,Toscana,490
2025-11-03,Trentino-Alto Adige,134
2025-11-03,Umbria,112
2025-11-03,Valle d'Aosta,16
2025-11-03,Veneto,829
2025-11-10,Abruzzo,177
2025-11-10,Basilicata,91
2025-11-10,Calabria,221
2025-11-10,Campania,821
2025-11-10,Emilia-Romagna,589
2025-11-10,Friuli-Venezia Giulia,209
2025-11-10,Lazio,1204
2025-11-10,Liguria,272
2025-11-10,Lombardia,1682
2025-11-10,Marche,289
2025-11-10,Molise,59
2025-11-10,Piemonte,681
2025-11-10,Puglia,607
2025-11-10,Sardegna,244
2025-11-10,Sicilia,674
2025-11-10,Toscana,488
2025-11-10,Trentino-Alto Adige,147
2025-11-10,Umbria,115
2025-11-10,Valle d'Aosta,20
2025-11-10,Veneto,927
2025-11-17,Abruzzo,189
2025-11-17,Basilicata,87
2025-11-17,Calabria,226
2025-11-17,Campania,738
2025-11-17,Emilia-Romagna,643
2025-11-17,Friuli-Venezia Giulia,178
2025-11-17,Lazio,1251
2025-11-17,Liguria,264
2025-11-17,Lombardia,1826
2025-11-17,Marche,252
2025-11-17,Molise,32
2025-11-17,Piemonte,693
2025-11-17,Puglia,499
2025-11-17,Sardegna,283
2025-11-17,Sicilia,558
2025-11-17,Toscana,474
2025-11-17,Trentino-Alto Adige,129
2025-11-17,Umbria,93
2025-11-17,Valle d'Aosta,19
2025-11-17,Veneto,793
2025-11-24,Abruzzo,216
2025-11-24,Basilicata,121
2025-11-24,Calabria,231
2025-11-24,Campania,831
2025-11-24,Emilia-Romagna,549
2025-11-24,Friuli-Venezia Giulia,163
2025-11-24,Lazio,1095
2025-11-24,Liguria,247
2025-11-24,Lombardia,1495
2025-11-24,Marche,287
2025-11-24,Molise,31
2025-11-24,Piemonte,681
2025-11-24,Puglia,577
2025-11-24,Sardegna,224
2025-11-24,Sicilia,644
2025-11-24,Toscana,439
2025-11-24,Trentino-Alto Adige,179
2025-11-24,Umbria,112
2025-11-24,Valle d'Aosta,9
2025-11-24,Veneto,631
2025-12-01,Abruzzo,129
2025-12-01,Basilicata,71
2025-12-01,Calabria,232
2025-12-01,Campania,731
2025-12-01,Emilia-Romagna,606
2025-12-01,Friuli-Venezia Giulia,186
2025-12-01,Lazio,1043
2025-12-01,Liguria,252
2025-12-01,Lombardia,1612
2025-12-01,Marche,233
2025-12-01,Molise,32
2025-12-01,Piemonte,611
2025-12-01,Puglia,484
2025-12-01,Sardegna,204
2025-12-01,Sicilia,586
2025-12-01,Toscana,422
2025-12-01,Trentino-Alto Adige,141
2025-12-01,Umbria,122
2025-12-01,Valle d'Aosta,14
2025-12-01,Veneto,873
2025-12-08,Abruzzo,210
2025-12-08,Basilicata,64
2025-12-08,Calabria,208
2025-12-08,Campania,752
2025-12-08,Emilia-Romagna,446
2025-12-08,Friuli-Venezia Giulia,141
2025-12-08,Lazio,1028
2025-12-08,Liguria,223
2025-12-08,Lombardia,1272
2025-12-08,Marche,243
2025-12-08,Molise,34
2025-12-08,Piemonte,521
2025-12-08,Puglia,441
2025-12-08,Sardegna,212
2025-12-08,Sicilia,493
2025-12-08,Toscana,407
2025-12-08,Trentino-Alto Adige,119
2025-12-08,Umbria,115
2025-12-08,Valle d'Aosta,8
2025-12-08,Veneto,745
2025-12-15,Abruzzo,141
2025-12-15,Basilicata,55
2025-12-15,Calabria,142
2025-12-15,Campania,581
2025-12-15,Emilia-Romagna,386
2025-12-15,Friuli-Venezia Giulia,89
2025-12-15,Lazio,794
2025-12-15,Liguria,173
2025-12-15,Lombardia,1160
2025-12-15,Marche,203
2025-12-15,Molise,20
2025-12-15,Piemonte,496
2025-12-15,Puglia,416
2025-12-15,Sardegna,205
2025-12-15,Sicilia,350
2025-12-15,Toscana,330
2025-12-15,Trentino-Alto Adige,100
2025-12-15,Umbria,82
2025-12-15,Valle d'Aosta,11
2025-12-15,Veneto,512
2025-12-22,Abruzzo,95
2025-12-22,Basilicata,60
2025-12-22,Calabria,182
2025-12-22,Campania,493
2025-12-22,Emilia-Romagna,411
2025-12-22,Friuli-Venezia Giulia,122
2025-12-22,Lazio,825
2025-12-22,Liguria,179
2025-12-22,Lombardia,1087
2025-12-22,Marche,147
2025-12-22,Molise,36
2025-12-22,Piemonte,400
2025-12-22,Puglia,374
2025-12-22,Sardegna,157
2025-12-22,Sicilia,340
2025-12-22,Toscana,315
2025-12-22,Trentino-Alto Adige,104
2025-12-22,Umbria,60
2025-12-22,Valle d'Aosta,11
2025-12-22,Veneto,461
