settimana,regione,candidature
2025-09-15,Sicilia,634
2025-09-15,Toscana,524
2025-09-15,Trentino-Alto Adige,123
2025-09-15,Umbria,100
2025-09-15,Valle d'Aosta,8
2025-09-15,Veneto,723
2025-09-22,Abruzzo,187
2025-09-22,Basilicata,91
2025-09-22,Calabria,258
2025-09-22,Campania,875
2025-09-22,Emilia-Romagna,630
2025-09-22,Friuli-Venezia Giulia,130
2025-09-22,Lazio,1030
2025-09-22,Liguria,223
2025-09-22,Lombardia,1498
2025-09-22,Marche,300
2025-09-22,Molise,24
2025-09-22,Piemonte,516
2025-09-22,Puglia,502
2025-09-22,Sardegna,218
2025-09-22,Sicilia,522
2025-09-22,Toscana,455
2025-09-22,Trentino-Alto Adige,168
2025-09-22,Umbria,116
2025-09-22,Valle d'Aosta,13
2025-09-22,Veneto,716
2025-09-29,Abruzzo,233
2025-09-29,Basilicata,106
2025-09-29,Calabria,260
2025-09-29,Campania,764
2025-09-29,Emilia-Romagna,623
2025-09-29,Friuli-Venezia Giulia,193
2025-09-29,Lazio,1085
2025-09-29,Liguria,285
2025-09-29,Lombardia,1617
2025-09-29,Marche,246
2025-09-29,Molise,32
2025-09-29,Piemonte,647
2025-09-29,Puglia,428
2025-09-29,Sardegna,210
2025-09-29,Sicilia,648
2025-09-29,Toscana,475
2025-09-29,Trentino-Alto Adige,170
2025-09-29,Umbria,126
2025-09-29,Valle d'Aosta,6
2025-09-29,Veneto,691
2025-10-06,Abruzzo,225
2025-10-06,Basilicata,115
2025-10-06,Calabria,257
2025-10-06,Campania,754
2025-10-06,Emilia-Romagna,588
2025-10-06,Friuli-Venezia Giulia,216
2025-10-06,Lazio,1129
2025-10-06,Liguria,250
2025-10-06,Lombardia,1605
2025-10-06,Marche,273
2025-10-06,Molise,47
2025-10-06,Piemonte,716
2025-10-06,Puglia,467
2025-10-06,Sardegna,245
2025-10-06,Sicilia,674
2025-10-06,Toscana,503
2025-10-06,Trentino-Alto Adige,166
2025-10-06,Umbria,120
2025-10-06,Valle d'Aosta,17
2025-10-06,Veneto,806
2025-10-13,Abruzzo,160
2025-10-13,Basilicata,92
2025-10-13,Calabria,238
2025-10-13,Campania,840
2025-10-13,Emilia-Romagna,619
2025-10-13,Friuli-Venezia Giulia,168
2025-10-13,Lazio,1221
2025-10-13,Liguria,306
2025-10-13,Lombardia,1842
2025-10-13,Marche,249
2025-10-13,Molise,31
2025-10-13,Piemonte,569
2025-10-13,Puglia,528
2025-10-13,Sardegna,204
2025-10-13,Sicilia,572
2025-10-13,Toscana,508
2025-10-13,Trentino-Alto Adige,161
2025-10-13,Umbria,120
2025-10-13,Valle d'Aosta,9
2025-10-13,Veneto,804
2025-10-20,Abruzzo,164
2025-10-20,Basilicata,117
2025-10-20,Calabria,271
2025-10-20,Campania,830
2025-10-20,Emilia-Romagna,719
2025-10-20,Friuli-Venezia Giulia,191
2025-10-20,Lazio,1160
2025-10-20,Liguria,246
2025-10-20,Lombardia,2104
2025-10-20,Marche,288
2025-10-20,Molise,47
2025-10-20,Piemonte,713
2025-10-20,Puglia,570
2025-10-20,Sardegna,207
2025-10-20,Sicilia,654
2025-10-20,Toscana,517
2025-10-20,Trentino-Alto Adige,164
2025-10-20,Umbria,125
2025-10-20,Valle d'Aosta,8
2025-10-20,Veneto,908
2025-10-27,Abruzzo,214
2025-10-27,Basilicata,83
2025-10-27,Calabria,280
2025-10-27,Campania,724
2025-10-27,Emilia-Romagna,656
2025-10-27,Friuli-Venezia Giulia,159
2025-10-27,Lazio,1118
2025-10-27,Liguria,223
2025-10-27,Lombardia,1480
2025-10-27,Marche,315
2025-10-27,Molise,49
2025-10-27,Piemonte,702
2025-10-27,Puglia,559
2025-10-27,Sardegna,307
2025-10-27,Sicilia,590
2025-10-27,Toscana,629
2025-10-27,Trentino-Alto Adige,148
2025-10-27,Umbria,131
2025-10-27,Valle d'Aosta,15
2025-10-27,Veneto,894
2025-11-03,Abruzzo,217
2025-11-03,Basilicata,90
2025-11-03,Calabria,271
2025-11-03,Campania,893
2025-11-03,Emilia-Romagna,648
2025-11-03,Friuli-Venezia Giulia,159
2025-11-03,Lazio,1246
2025-11-03,Liguria,260
2025-11-03,Lombardia,1740
2025-11-03,Marche,310
2025-11-03,Molise,48
2025-11-03,Piemonte,768
2025-11-03,Puglia,474
2025-11-03,Sardegna,269
2025-11-03,Sicilia,593
2025-11-03,Toscana,495
2025-11-03,Trentino-Alto Adige,131
2025-11-03,Umbria,124
2025-11-03,Valle d'Aosta,13
2025-11-03,Veneto,925
2025-11-10,Abruzzo,186
2025-11-10,Basilicata,91
2025-11-10,Calabria,214
2025-11-10,Campania,853
2025-11-10,Emilia-Romagna,671
2025-11-10,Friuli-Venezia Giulia,187
2025-11-10,Lazio,1180
2025-11-10,Liguria,306
2025-11-10,Lombardia,1774
2025-11-10,Marche,279
2025-11-10,Molise,52
2025-11-10,Piemonte,714
2025-11-10,Puglia,617
2025-11-10,Sardegna,254
2025-11-10,Sicilia,634
2025-11-10,Toscana,496
2025-11-10,Trentino-Alto Adige,167
2025-11-10,Umbria,139
2025-11-10,Valle d'Aosta,16
2025-11-10,Veneto,927
2025-11-17,Abruzzo,148
2025-11-17,Basilicata,94
2025-11-17,Calabria,261
2025-11-17,Campania,784
2025-11-17,Emilia-Romagna,651
2025-11-17,Friuli-Venezia Giulia,218
2025-11-17,Lazio,1322
2025-11-17,Liguria,288
2025-11-17,Lombardia,1851
2025-11-17,Marche,230
2025-11-17,Molise,37
2025-11-17,Piemonte,719
2025-11-17,Puglia,506
2025-11-17,Sardegna,271
2025-11-17,Sicilia,540
2025-11-17,Toscana,516
2025-11-17,Trentino-Alto Adige,169
2025-11-17,Umbria,101
2025-11-17,Valle d'Aosta,18
2025-11-17,Veneto,809
2025-11-24,Abruzzo,221
2025-11-24,Basilicata,90
2025-11-24,Calabria,213
2025-11-24,Campania,783
2025-11-24,Emilia-Romagna,530
2025-11-24,Friuli-Venezia Giulia,144
2025-11-24,Lazio,1176
2025-11-24,Liguria,250
2025-11-24,Lombardia,1581
2025-11-24,Marche,286
2025-11-24,Molise,26
2025-11-24,Piemonte,745
2025-11-24,Puglia,555
2025-11-24,Sardegna,230
2025-11-24,Sicilia,700
2025-11-24,Toscana,458
2025-11-24,Trentino-Alto Adige,152
2025-11-24,Umbria,102
2025-11-24,Valle d'Aosta,13
2025-11-24,Veneto,682
2025-12-01,Abruzzo,147
2025-12-01,Basilicata,93
2025-12-01,Calabria,266
2025-12-01,Campania,789
2025-12-01,Emilia-Romagna,559
2025-12-01,Friuli-Venezia Giulia,182
2025-12-01,Lazio,1057
2025-12-01,Liguria,245
2025-12-01,Lombardia,1563
2025-12-01,Marche,249
2025-12-01,Molise,37
2025-12-01,Piemonte,553
2025-12-01,Puglia,465
2025-12-01,Sardegna,229
2025-12-01,Sicilia,612
2025-12-01,Toscana,436
2025-12-01,Trentino-Alto Adige,136
2025-12-01,Umbria,105
2025-12-01,Valle d'Aosta,15
2025-12-01,Veneto,792
2025-12-08,Abruzzo,194
2025-12-08,Basilicata,59
2025-12-08,Calabria,211
2025-12-08,Campania,704
2025-12-08,Emilia-Romagna,476
2025-12-08,Friuli-Venezia Giulia,145
2025-12-08,Lazio,1019
2025-12-08,Liguria,205
2025-12-08,Lombardia,1289
2025-12-08,Marche,247
2025-12-08,Molise,27
2025-12-08,Piemonte,516
2025-12-08,Puglia,407
2025-12-08,Sardegna,185
2025-12-08,Sicilia,507
2025-12-08,Toscana,407
2025-12-08,Trentino-Alto Adige,146
2025-12-08,Umbria,101
2025-12-08,Valle d'Aosta,8
2025-12-08,Veneto,725
2025-12-15,Abruzzo,135
2025-12-15,Basilicata,62
2025-12-15,Calabria,123
2025-12-15,Campania,513
2025-12-15,Emilia-Romagna,373
2025-12-15,Friuli-Venezia Giulia,73
2025-12-15,Lazio,751
2025-12-15,Liguria,176
2025-12-15,Lombardia,1065
2025-12-15,Marche,208
2025-12-15,Molise,23
2025-12-15,Piemonte,483
2025-12-15,Puglia,393
2025-12-15,Sardegna,183
2025-12-15,Sicilia,304
2025-12-15,Toscana,347
2025-12-15,Trentino-Alto Adige,97
2025-12-15,Umbria,77
2025-12-15,Valle d'Aosta,10
2025-12-15,Veneto,476
2025-12-22,Abruzzo,94
2025-12-22,Basilicata,63
2025-12-22,Calabria,141
2025-12-22,Campania,494
2025-12-22,Emilia-Romagna,387
2025-12-22,Friuli-Venezia Giulia,128
2025-12-22,Lazio,741
2025-12-22,Liguria,153
2025-12-22,Lombardia,990
2025-12-22,Marche,151
2025-12-22,Molise,20
2025-12-22,Piemonte,348
2025-12-22,Puglia,314
2025-12-22,Sardegna,134
2025-12-22,Sicilia,324
2025-12-22,Toscana,289
2025-12-22,Trentino-Alto Adige,85
2025-12-22,Umbria,62
2025-12-22,Valle d'Aosta,4
2025-12-22,Veneto,389
