settimana,regione,candidature
2025-09-15,Sicilia,589
2025-09-15,Toscana,590
2025-09-15,Trentino-Alto Adige,141
2025-09-15,Umbria,104
2025-09-15,Valle d'Aosta,9
2025-09-15,Veneto,742
2025-09-22,Abruzzo,202
2025-09-22,Basilicata,90
2025-09-22,Calabria,249
2025-09-22,Campania,840
2025-09-22,Emilia-Romagna,579
2025-09-22,Friuli-Venezia Giulia,134
2025-09-22,Lazio,1098
2025-09-22,Liguria,248
2025-09-22,Lombardia,1433
2025-09-22,Marche,334
2025-09-22,Molise,40
2025-09-22,Piemonte,504
2025-09-22,Puglia,522
2025-09-22,Sardegna,234
2025-09-22,Sicilia,509
2025-09-22,Toscana,465
2025-09-22,Trentino-Alto Adige,128
2025-09-22,Umbria,119
2025-09-22,Valle d'Aosta,5
2025-09-22,Veneto,724
2025-09-29,Abruzzo,225
2025-09-29,Basilicata,111
2025-09-29,Calabria,288
2025-09-29,Campania,740
2025-09-29,Emilia-Romagna,523
2025-09-29,Friuli-Venezia Giulia,175
2025-09-29,Lazio,1094
2025-09-29,Liguria,282
2025-09-29,Lombardia,1577
2025-09-29,Marche,250
2025-09-29,Molise,41
2025-09-29,Piemonte,622
2025-09-29,Puglia,448
2025-09-29,Sardegna,237
2025-09-29,Sicilia,652
2025-09-29,Toscana,478
2025-09-29,Trentino-Alto Adige,162
2025-09-29,Umbria,105
2025-09-29,Valle d'Aosta,16
2025-09-29,Veneto,642
2025-10-06,Abruzzo,189
2025-10-06,Basilicata,108
2025-10-06,Calabria,268
2025-10-06,Campania,782
2025-10-06,Emilia-Romagna,597
2025-10-06,Friuli-Venezia Giulia,183
2025-10-06,Lazio,1133
2025-10-06,Liguria,268
2025-10-06,Lombardia,1542
2025-10-06,Marche,272
2025-10-06,Molise,35
2025-10-06,Piemonte,741
2025-10-06,Puglia,474
2025-10-06,Sardegna,244
2025-10-06,Sicilia,688
2025-10-06,Toscana,542
2025-10-06,Trentino-Alto Adige,159
2025-10-06,Umbria,124
2025-10-06,Valle d'Aosta,15
2025-10-06,Veneto,720
2025-10-13,Abruzzo,183
2025-10-13,Basilicata,90
2025-10-13,Calabria,181
2025-10-13,Campania,881
2025-10-13,Emilia-Romagna,722
2025-10-13,Friuli-Venezia Giulia,186
2025-10-13,Lazio,1142
2025-10-13,Liguria,254
2025-10-13,Lombardia,1783
2025-10-13,Marche,258
2025-10-13,Molise,32
2025-10-13,Piemonte,535
2025-10-13,Puglia,547
2025-10-13,Sardegna,216
2025-10-13,Sicilia,579
2025-10-13,Toscana,477
2025-10-13,Trentino-Alto Adige,172
2025-10-13,Umbria,126
2025-10-13,Valle d'Aosta,3
2025-10-13,Veneto,802
2025-10-20,Abruzzo,185
2025-10-20,Basilicata,128
2025-10-20,Calabria,245
2025-10-20,Campania,858
2025-10-20,Emilia-Romagna,732
2025-10-20,Friuli-Venezia Giulia,178
2025-10-20,Lazio,1154
2025-10-20,Liguria,248
2025-10-20,Lombardia,2051
2025-10-20,Marche,322
2025-10-20,Molise,29
2025-10-20,Piemonte,713
2025-10-20,Puglia,582
2025-10-20,Sardegna,208
2025-10-20,Sicilia,620
2025-10-20,Toscana,498
2025-10-20,Trentino-Alto Adige,154
2025-10-20,Umbria,121
2025-10-20,Valle d'Aosta,12
2025-10-20,Veneto,881
2025-10-27,Abruzzo,240
2025-10-27,Basilicata,82
2025-10-27,Calabria,281
2025-10-27,Campania,668
2025-10-27,Emilia-Romagna,651
2025-10-27,Friuli-Venezia Giulia,165
2025-10-27,Lazio,1142
2025-10-27,Liguria,219
2025-10-27,Lombardia,1419
2025-10-27,Marche,326
2025-10-27,Molise,40
2025-10-27,Piemonte,677
2025-10-27,Puglia,518
2025-10-27,Sardegna,326
2025-10-27,Sicilia,573
2025-10-27,Toscana,628
2025-10-27,Trentino-Alto Adige,158
2025-10-27,Umbria,138
2025-10-27,Valle d'Aosta,15
2025-10-27,Veneto,832
2025-11-03,Abruzzo,200
2025-11-03,Basilicata,91
2025-11-03,Calabria,262
2025-11-03,Campania,884
2025-11-03,Emilia-Romagna,710
2025-11-03,Friuli-Venezia Giulia,160
2025-11-03,Lazio,1242
2025-11-03,Liguria,257
2025-11-03,Lombardia,1699
2025-11-03,Marche,336
2025-11-03,Molise,45
2025-11-03,Piemonte,750
2025-11-03,Puglia,471
2025-11-03,Sardegna,287
2025-11-03,Sicilia,551
2025-11-03,Toscana,496
2025-11-03,Trentino-Alto Adige,152
2025-11-03,Umbria,112
2025-11-03,Valle d'Aosta,16
2025-11-03,Veneto,928
2025-11-10,Abruzzo,178
2025-11-10,Basilicata,97
2025-11-10,Calabria,248
2025-11-10,Campania,817
2025-11-10,Emilia-Romagna,645
2025-11-10,Friuli-Venezia Giulia,194
2025-11-10,Lazio,1207
2025-11-10,Liguria,305
2025-11-10,Lombardia,1703
2025-11-10,Marche,290
2025-11-10,Molise,44
2025-11-10,Piemonte,691
2025-11-10,Puglia,622
2025-11-10,Sardegna,272
2025-11-10,Sicilia,635
2025-11-10,Toscana,478
2025-11-10,Trentino-Alto Adige,178
2025-11-10,Umbria,131
2025-11-10,Valle d'Aosta,10
2025-11-10,Veneto,846
2025-11-17,Abruzzo,182
2025-11-17,Basilicata,95
2025-11-17,Calabria,197
2025-11-17,Campania,739
2025-11-17,Emilia-Romagna,642
2025-11-17,Friuli-Venezia Giulia,163
2025-11-17,Lazio,1298
2025-11-17,Liguria,250
2025-11-17,Lombardia,1766
2025-11-17,Marche,240
2025-11-17,Molise,42
2025-11-17,Piemonte,686
2025-11-17,Puglia,477
2025-11-17,Sardegna,247
2025-11-17,Sicilia,526
2025-11-17,Toscana,469
2025-11-17,Trentino-Alto Adige,156
2025-11-17,Umbria,105
2025-11-17,Valle d'Aosta,14
2025-11-17,Veneto,771
2025-11-24,Abruzzo,195
2025-11-24,Basilicata,101
2025-11-24,Calabria,241
2025-11-24,Campania,772
2025-11-24,Emilia-Romagna,515
2025-11-24,Friuli-Venezia Giulia,168
2025-11-24,Lazio,1158
2025-11-24,Liguria,260
2025-11-24,Lombardia,1574
2025-11-24,Marche,292
2025-11-24,Molise,30
2025-11-24,Piemonte,669
2025-11-24,Puglia,506
2025-11-24,Sardegna,207
2025-11-24,Sicilia,656
2025-11-24,Toscana,424
2025-11-24,Trentino-Alto Adige,172
2025-11-24,Umbria,125
2025-11-24,Valle d'Aosta,12
2025-11-24,Veneto,653
2025-12-01,Abruzzo,144
2025-12-01,Basilicata,92
2025-12-01,Calabria,240
2025-12-01,Campania,760
2025-12-01,Emilia-Romagna,570
2025-12-01,Friuli-Venezia Giulia,207
2025-12-01,Lazio,1007
2025-12-01,Liguria,260
2025-12-01,Lombardia,1506
2025-12-01,Marche,246
2025-12-01,Molise,29
2025-12-01,Piemonte,591
2025-12-01,Puglia,479
2025-12-01,Sardegna,233
2025-12-01,Sicilia,559
2025-12-01,Toscana,408
2025-12-01,Trentino-Alto Adige,148
2025-12-01,Umbria,122
2025-12-01,Valle d'Aosta,12
2025-12-01,Veneto,797
2025-12-08,Abruzzo,192
2025-12-08,Basilicata,67
2025-12-08,Calabria,208
2025-12-08,Campania,701
2025-12-08,Emilia-Romagna,454
2025-12-08,Friuli-Venezia Giulia,133
2025-12-08,Lazio,1009
2025-12-08,Liguria,240
2025-12-08,Lombardia,1279
2025-12-08,Marche,248
2025-12-08,Molise,36
2025-12-08,Piemonte,524
2025-12-08,Puglia,424
2025-12-08,Sardegna,221
2025-12-08,Sicilia,499
2025-12-08,Toscana,396
2025-12-08,Trentino-Alto Adige,138
2025-12-08,Umbria,107
2025-12-08,Valle d'Aosta,12
2025-12-08,Veneto,691
2025-12-15,Abruzzo,129
2025-12-15,Basilicata,44
2025-12-15,Calabria,137
2025-12-15,Campania,602
2025-12-15,Emilia-Romagna,373
2025-12-15,Friuli-Venezia Giulia,87
2025-12-15,Lazio,783
2025-12-15,Liguria,186
2025-12-15,Lombardia,1164
2025-12-15,Marche,200
2025-12-15,Molise,37
2025-12-15,Piemonte,493
2025-12-15,Puglia,351
2025-12-15,Sardegna,189
2025-12-15,Sicilia,392
2025-12-15,Toscana,302
2025-12-15,Trentino-Alto Adige,89
2025-12-15,Umbria,95
2025-12-15,Valle d'Aosta,11
2025-12-15,Veneto,560
2025-12-22,Abruzzo,107
2025-12-22,Basilicata,54
2025-12-22,Calabria,188
2025-12-22,Campania,466
2025-12-22,Emilia-Romagna,391
2025-12-22,Friuli-Venezia Giulia,142
2025-12-22,Lazio,766
2025-12-22,Liguria,174
2025-12-22,Lombardia,1065
2025-12-22,Marche,174
2025-12-22,Molise,34
2025-12-22,Piemonte,359
2025-12-22,Puglia,394
2025-12-22,Sardegna,160
2025-12-22,Sicilia,369
2025-12-22,Toscana,310
2025-12-22,Trentino-Alto Adige,107
2025-12-22,Umbria,70
2025-12-22,Valle d'Aosta,5
2025-12-22,Veneto,492
