settimana,regione,canale,candidature_incrementali_vere
2025-03-17,Molise,Indeed,1.695
2025-03-17,Piemonte,Indeed,31.711
2025-03-17,Puglia,Indeed,22.96
2025-03-17,Sardegna,Indeed,8.009
2025-03-17,Sicilia,Indeed,16.033
2025-03-17,Toscana,Indeed,22.006
2025-03-17,Trentino-Alto Adige,Indeed,8.379
2025-03-17,Umbria,Indeed,3.271
2025-03-17,Valle d'Aosta,Indeed,0.671
2025-03-17,Veneto,Indeed,38.324
2025-03-24,Abruzzo,Indeed,7.875
2025-03-24,Basilicata,Indeed,2.034
2025-03-24,Calabria,Indeed,12.752
2025-03-24,Campania,Indeed,21.908
2025-03-24,Emilia-Romagna,Indeed,23.081
2025-03-24,Friuli-Venezia Giulia,Indeed,7.769
2025-03-24,Lazio,Indeed,32.27
2025-03-24,Liguria,Indeed,7.443
2025-03-24,Lombardia,Indeed,72.175
2025-03-24,Marche,Indeed,14.726
2025-03-24,Molise,Indeed,2.059
2025-03-24,Piemonte,Indeed,34.668
2025-03-24,Puglia,Indeed,24.993
2025-03-24,Sardegna,Indeed,9.072
2025-03-24,Sicilia,Indeed,18.633
2025-03-24,Toscana,Indeed,23.747
2025-03-24,Trentino-Alto Adige,Indeed,8.966
2025-03-24,Umbria,Indeed,3.552
2025-03-24,Valle d'Aosta,Indeed,0.695
2025-03-24,Veneto,Indeed,39.089
2025-03-31,Abruzzo,Indeed,8.088
2025-03-31,Basilicata,Indeed,1.995
2025-03-31,Calabria,Indeed,13.084
2025-03-31,Campania,Indeed,22.976
2025-03-31,Emilia-Romagna,Indeed,23.624
2025-03-31,Friuli-Venezia Giulia,Indeed,7.78
2025-03-31,Lazio,Indeed,32.526
2025-03-31,Liguria,Indeed,7.556
2025-03-31,Lombardia,Indeed,71.935
2025-03-31,Marche,Indeed,14.346
2025-03-31,Molise,Indeed,2.126
2025-03-31,Piemonte,Indeed,34.874
2025-03-31,Puglia,Indeed,24.597
2025-03-31,Sardegna,Indeed,9.019
2025-03-31,Sicilia,Indeed,19.527
2025-03-31,Toscana,Indeed,23.569
2025-03-31,Trentino-Alto Adige,Indeed,9.237
2025-03-31,Umbria,Indeed,3.447
2025-03-31,Valle d'Aosta,Indeed,0.692
2025-03-31,Veneto,Indeed,38.786
2025-04-07,Abruzzo,Indeed,8.108
2025-04-07,Basilicata,Indeed,2.046
2025-04-07,Calabria,Indeed,12.882
2025-04-07,Campania,Indeed,22.268
2025-04-07,Emilia-Romagna,Indeed,23.758
2025-04-07,Friuli-Venezia Giulia,Indeed,7.452
2025-04-07,Lazio,Indeed,33.089
2025-04-07,Liguria,Indeed,7.471
2025-04-07,Lombardia,Indeed,73.041
2025-04-07,Marche,Indeed,13.919
2025-04-07,Molise,Indeed,2.168
2025-04-07,Piemonte,Indeed,35.234
2025-04-07,Puglia,Indeed,25.079
2025-04-07,Sardegna,Indeed,9.039
2025-04-07,Sicilia,Indeed,19.048
2025-04-07,Toscana,Indeed,22.539
2025-04-07,Trentino-Alto Adige,Indeed,9.2
2025-04-07,Umbria,Indeed,3.514
2025-04-07,Valle d'Aosta,Indeed,0.702
2025-04-07,Veneto,Indeed,38.592
2025-04-14,Abruzzo,Indeed,7.685
2025-04-14,Basilicata,Indeed,1.877
2025-04-14,Calabria,Indeed,12.053
2025-04-14,Campania,Indeed,19.498
2025-04-14,Emilia-Romagna,Indeed,22.563
2025-04-14,Friuli-Venezia Giulia,Indeed,6.833
2025-04-14,Lazio,Indeed,30.913
2025-04-14,Liguria,Indeed,6.733
2025-04-14,Lombardia,Indeed,70.443
2025-04-14,Marche,Indeed,12.473
2025-04-14,Molise,Indeed,1.917
2025-04-14,Piemonte,Indeed,31.558
2025-04-14,Puglia,Indeed,22.93
2025-04-14,Sardegna,Indeed,8.29
2025-04-14,Sicilia,Indeed,17.279
2025-04-14,Toscana,Indeed,21.173
2025-04-14,Trentino-Alto Adige,Indeed,8.465
2025-04-14,Umbria,Indeed,3.284
2025-04-14,Valle d'Aosta,Indeed,0.653
2025-04-14,Veneto,Indeed,35.159
2025-04-21,Abruzzo,Indeed,7.914
2025-04-21,Basilicata,Indeed,1.975
2025-04-21,Calabria,Indeed,12.837
2025-04-21,Campania,Indeed,20.683
2025-04-21,Emilia-Romagna,Indeed,22.314
2025-04-21,Friuli-Venezia Giulia,Indeed,7.438
2025-04-21,Lazio,Indeed,31.826
2025-04-21,Liguria,Indeed,7.065
2025-04-21,Lombardia,Indeed,71.043
2025-04-21,Marche,Indeed,13.933
2025-04-21,Molise,Indeed,2.044
2025-04-21,Piemonte,Indeed,33.592
2025-04-21,Puglia,Indeed,24.536
2025-04-21,Sardegna,Indeed,8.3
2025-04-21,Sicilia,Indeed,17.667
2025-04-21,Toscana,Indeed,22.805
2025-04-21,Trentino-Alto Adige,Indeed,8.558
2025-04-21,Umbria,Indeed,3.39
2025-04-21,Valle d'Aosta,Indeed,0.681
2025-04-21,Veneto,Indeed,36.863
2025-04-28,Abruzzo,Indeed,7.803
2025-04-28,Basilicata,Indeed,1.981
2025-04-28,Calabria,Indeed,13.129
2025-04-28,Campania,Indeed,21.321
2025-04-28,Emilia-Romagna,Indeed,23.633
2025-04-28,Friuli-Venezia Giulia,Indeed,7.621
2025-04-28,Lazio,Indeed,32.179
2025-04-28,Liguria,Indeed,7.15
2025-04-28,Lombardia,Indeed,70.77
2025-04-28,Marche,Indeed,14.719
2025-04-28,Molise,Indeed,2.078
2025-04-28,Piemonte,Indeed,33.447
2025-04-28,Puglia,Indeed,26.159
2025-04-28,Sardegna,Indeed,8.751
2025-04-28,Sicilia,Indeed,18.268
2025-04-28,Toscana,Indeed,23.581
2025-04-28,Trentino-Alto Adige,Indeed,8.412
2025-04-28,Umbria,Indeed,3.485
2025-04-28,Valle d'Aosta,Indeed,0.694
2025-04-28,Veneto,Indeed,37.888
2025-05-05,Abruzzo,Indeed,8.182
2025-05-05,Basilicata,Indeed,2.021
2025-05-05,Calabria,Indeed,12.957
2025-05-05,Campania,Indeed,21.997
2025-05-05,Emilia-Romagna,Indeed,23.987
2025-05-05,Friuli-Venezia Giulia,Indeed,7.547
2025-05-05,Lazio,Indeed,32.217
2025-05-05,Liguria,Indeed,7.171
2025-05-05,Lombardia,Indeed,72.772
2025-05-05,Marche,Indeed,14.968
2025-05-05,Molise,Indeed,2.285
2025-05-05,Piemonte,Indeed,33.733
2025-05-05,Puglia,Indeed,26.709
2025-05-05,Sardegna,Indeed,8.613
2025-05-05,Sicilia,Indeed,18.497
2025-05-05,Toscana,Indeed,23.673
2025-05-05,Trentino-Alto Adige,Indeed,8.592
2025-05-05,Umbria,Indeed,3.47
2025-05-05,Valle d'Aosta,Indeed,0.716
2025-05-05,Veneto,Indeed,39.132
2025-05-12,Abruzzo,Indeed,8.444
2025-05-12,Basilicata,Indeed,2.113
2025-05-12,Calabria,Indeed,13.146
2025-05-12,Campania,Indeed,24.562
2025-05-12,Emilia-Romagna,Indeed,24.913
2025-05-12,Friuli-Venezia Giulia,Indeed,8.015
2025-05-12,Lazio,Indeed,32.998
2025-05-12,Liguria,Indeed,7.752
2025-05-12,Lombardia,Indeed,75.433
2025-05-12,Marche,Indeed,15.78
2025-05-12,Molise,Indeed,2.39
2025-05-12,Piemonte,Indeed,35.093
2025-05-12,Puglia,Indeed,27.17
2025-05-12,Sardegna,Indeed,8.826
2025-05-12,Sicilia,Indeed,18.781
2025-05-12,Toscana,Indeed,24.675
2025-05-12,Trentino-Alto Adige,Indeed,9.108
2025-05-12,Umbria,Indeed,3.646
2025-05-12,Valle d'Aosta,Indeed,0.756
2025-05-12,Veneto,Indeed,40.123
2025-05-19,Abruzzo,Indeed,8.395
2025-05-19,Basilicata,Indeed,2.131
2025-05-19,Calabria,Indeed,13.088
2025-05-19,Campania,Indeed,24.765
2025-05-19,Emilia-Romagna,Indeed,23.73
2025-05-19,Friuli-Venezia Giulia,Indeed,8.298
2025-05-19,Lazio,Indeed,33.147
2025-05-19,Liguria,Indeed,7.729
2025-05-19,Lombardia,Indeed,74.722
2025-05-19,Marche,Indeed,15.373
2025-05-19,Molise,Indeed,2.334
2025-05-19,Piemonte,Indeed,36.322
2025-05-19,Puglia,Indeed,27.551
2025-05-19,Sardegna,Indeed,8.843
2025-05-19,Sicilia,Indeed,17.994
2025-05-19,Toscana,Indeed,24.242
2025-05-19,Trentino-Alto Adige,Indeed,9.273
2025-05-19,Umbria,Indeed,3.66
2025-05-19,Valle d'Aosta,Indeed,0.759
2025-05-19,Veneto,Indeed,39.831
2025-05-26,Abruzzo,Indeed,8.481
2025-05-26,Basilicata,Indeed,2.166
2025-05-26,Calabria,Indeed,13.106
2025-05-26,Campania,Indeed,26.027
2025-05-26,Emilia-Romagna,Indeed,24.445
2025-05-26,Friuli-Venezia Giulia,Indeed,8.135
2025-05-26,Lazio,Indeed,33.951
2025-05-26,Liguria,Indeed,7.84
2025-05-26,Lombardia,Indeed,76.701
2025-05-26,Marche,Indeed,15.725
2025-05-26,Molise,Indeed,2.356
2025-05-26,Piemonte,Indeed,36.906
2025-05-26,Puglia,Indeed,27.938
2025-05-26,Sardegna,Indeed,9.411
2025-05-26,Sicilia,Indeed,19.074
2025-05-26,Toscana,Indeed,24.848
2025-05-26,Trentino-Alto Adige,Indeed,9.527
2025-05-26,Umbria,Indeed,3.69
2025-05-26,Valle d'Aosta,Indeed,0.749
2025-05-26,Veneto,Indeed,40.427
2025-06-02,Abruzzo,Indeed,8.049
2025-06-02,Basilicata,Indeed,1.985
2025-06-02,Calabria,Indeed,11.983
2025-06-02,Campania,Indeed,24.442
2025-06-02,Emilia-Romagna,Indeed,22.695
2025-06-02,Friuli-Venezia Giulia,Indeed,7.515
2025-06-02,Lazio,Indeed,31.821
2025-06-02,Liguria,Indeed,6.938
2025-06-02,Lombardia,Indeed,71.316
2025-06-02,Marche,Indeed,14.616
2025-06-02,Molise,Indeed,2.158
2025-06-02,Piemonte,Indeed,33.101
2025-06-02,Puglia,Indeed,26.433
2025-06-02,Sardegna,Indeed,8.601
2025-06-02,Sicilia,Indeed,17.68
2025-06-02,Toscana,Indeed,23.47
2025-06-02,Trentino-Alto Adige,Indeed,8.998
2025-06-02,Umbria,Indeed,3.279
2025-06-02,Valle d'Aosta,Indeed,0.689
2025-06-02,Veneto,Indeed,37.722
2025-06-09,Abruzzo,Indeed,8.241
2025-06-09,Basilicata,Indeed,1.971
2025-06-09,Calabria,Indeed,12.728
2025-06-09,Campania,Indeed,24.009
2025-06-09,Emilia-Romagna,Indeed,25.016
2025-06-09,Friuli-Venezia Giulia,Indeed,7.679
2025-06-09,Lazio,Indeed,31.787
2025-06-09,Liguria,Indeed,7.034
2025-06-09,Lombardia,Indeed,72.529
2025-06-09,Marche,Indeed,14.826
2025-06-09,Molise,Indeed,2.222
2025-06-09,Piemonte,Indeed,34.76
2025-06-09,Puglia,Indeed,27.475
2025-06-09,Sardegna,Indeed,9.329
2025-06-09,Sicilia,Indeed,20.139
2025-06-09,Toscana,Indeed,23.782
2025-06-09,Trentino-Alto Adige,Indeed,9.704
2025-06-09,Umbria,Indeed,3.417
2025-06-09,Valle d'Aosta,Indeed,0.711
2025-06-09,Veneto,Indeed,38.875
2025-06-16,Abruzzo,Indeed,8.431
2025-06-16,Basilicata,Indeed,2.109
2025-06-16,Calabria,Indeed,13.458
2025-06-16,Campania,Indeed,25.697
2025-06-16,Emilia-Romagna,Indeed,25.667
2025-06-16,Friuli-Venezia Giulia,Indeed,8.045
2025-06-16,Lazio,Indeed,33.189
2025-06-16,Liguria,Indeed,7.635
2025-06-16,Lombardia,Indeed,77.838
2025-06-16,Marche,Indeed,16.137
2025-06-16,Molise,Indeed,2.301
2025-06-16,Piemonte,Indeed,36.582
2025-06-16,Puglia,Indeed,28.566
2025-06-16,Sardegna,Indeed,9.527
2025-06-16,Sicilia,Indeed,20.81
2025-06-16,Toscana,Indeed,24.772
2025-06-16,Trentino-Alto Adige,Indeed,10.024
2025-06-16,Umbria,Indeed,3.622
2025-06-16,Valle d'Aosta,Indeed,0.752
2025-06-16,Veneto,Indeed,40.161
2025-06-23,Abruzzo,Indeed,7.773
2025-06-23,Basilicata,Indeed,1.898
2025-06-23,Calabria,Indeed,13.16
2025-06-23,Campania,Indeed,22.314
2025-06-23,Emilia-Romagna,Indeed,24.5
2025-06-23,Friuli-Venezia Giulia,Indeed,7.5
2025-06-23,Lazio,Indeed,31.906
2025-06-23,Liguria,Indeed,6.696
2025-06-23,Lombardia,Indeed,72.575
2025-06-23,Marche,Indeed,14.473
2025-06-23,Molise,Indeed,2.055
2025-06-23,Piemonte,Indeed,32.382
2025-06-23,Puglia,Indeed,26.797
2025-06-23,Sardegna,Indeed,8.904
2025-06-23,Sicilia,Indeed,19.718
2025-06-23,Toscana,Indeed,23.093
2025-06-23,Trentino-Alto Adige,Indeed,9.44
2025-06-23,Umbria,Indeed,3.289
2025-06-23,Valle d'Aosta,Indeed,0.701
2025-06-23,Veneto,Indeed,36.881
2025-06-30,Abruzzo,Indeed,6.752
2025-06-30,Basilicata,Indeed,1.588
2025-06-30,Calabria,Indeed,12.193
2025-06-30,Campania,Indeed,17.981
2025-06-30,Emilia-Romagna,Indeed,21.929
2025-06-30,Friuli-Venezia Giulia,Indeed,6.279
2025-06-30,Lazio,Indeed,29.471
2025-06-30,Liguria,Indeed,5.31
2025-06-30,Lombardia,Indeed,60.099
2025-06-30,Marche,Indeed,12.09
2025-06-30,Molise,Indeed,1.733
2025-06-30,Piemonte,Indeed,26.611
2025-06-30,Puglia,Indeed,23.43
2025-06-30,Sardegna,Indeed,7.735
2025-06-30,Sicilia,Indeed,17.276
2025-06-30,Toscana,Indeed,19.914
2025-06-30,Trentino-Alto Adige,Indeed,8.447
2025-06-30,Umbria,Indeed,2.818
2025-06-30,Valle d'Aosta,Indeed,0.594
2025-06-30,Veneto,Indeed,32.375
2025-07-07,Abruzzo,Indeed,7.072
2025-07-07,Basilicata,Indeed,1.645
2025-07-07,Calabria,Indeed,12.622
2025-07-07,Campania,Indeed,19.805
2025-07-07,Emilia-Romagna,Indeed,22.679
2025-07-07,Friuli-Venezia Giulia,Indeed,6.784
2025-07-07,Lazio,Indeed,30.671
2025-07-07,Liguria,Indeed,5.492
2025-07-07,Lombardia,Indeed,64.434
2025-07-07,Marche,Indeed,13.301
2025-07-07,Molise,Indeed,1.872
2025-07-07,Piemonte,Indeed,29.296
2025-07-07,Puglia,Indeed,24.823
2025-07-07,Sardegna,Indeed,8.449
2025-07-07,Sicilia,Indeed,18.005
2025-07-07,Toscana,Indeed,20.72
2025-07-07,Trentino-Alto Adige,Indeed,9.132
2025-07-07,Umbria,Indeed,3.052
2025-07-07,Valle d'Aosta,Indeed,0.63
2025-07-07,Veneto,Indeed,33.882
2025-07-14,Abruzzo,Indeed,7.299
2025-07-14,Basilicata,Indeed,1.654
2025-07-14,Calabria,Indeed,12.58
2025-07-14,Campania,Indeed,20.363
2025-07-14,Emilia-Romagna,Indeed,23.222
2025-07-14,Friuli-Venezia Giulia,Indeed,6.92
2025-07-14,Lazio,Indeed,30.207
2025-07-14,Liguria,Indeed,5.695
2025-07-14,Lombardia,Indeed,66.692
2025-07-14,Marche,Indeed,13.225
2025-07-14,Molise,Indeed,1.806
2025-07-14,Piemonte,Indeed,28.765
2025-07-14,Puglia,Indeed,25.539
2025-07-14,Sardegna,Indeed,8.41
2025-07-14,Sicilia,Indeed,17.909
2025-07-14,Toscana,Indeed,20.729
2025-07-14,Trentino-Alto Adige,Indeed,9.348
2025-07-14,Umbria,Indeed,2.832
2025-07-14,Valle d'Aosta,Indeed,0.636
2025-07-14,Veneto,Indeed,34.028
2025-07-21,Abruzzo,Indeed,7.858
2025-07-21,Basilicata,Indeed,1.809
2025-07-21,Calabria,Indeed,13.054
2025-07-21,Campania,Indeed,22.266
2025-07-21,Emilia-Romagna,Indeed,23.931
2025-07-21,Friuli-Venezia Giulia,Indeed,7.183
2025-07-21,Lazio,Indeed,31.024
2025-07-21,Liguria,Indeed,6.037
2025-07-21,Lombardia,Indeed,70.193
2025-07-21,Marche,Indeed,14.309
2025-07-21,Molise,Indeed,1.962
2025-07-21,Piemonte,Indeed,31.838
2025-07-21,Puglia,Indeed,26.802
2025-07-21,Sardegna,Indeed,9.269
2025-07-21,Sicilia,Indeed,19.312
2025-07-21,Toscana,Indeed,21.992
2025-07-21,Trentino-Alto Adige,Indeed,9.65
2025-07-21,Umbria,Indeed,3.057
2025-07-21,Valle d'Aosta,Indeed,0.68
2025-07-21,Veneto,Indeed,36.794
2025-07-28,Abruzzo,Indeed,7.373
2025-07-28,Basilicata,Indeed,1.788
2025-07-28,Calabria,Indeed,12.532
2025-07-28,Campania,Indeed,22.447
2025-07-28,Emilia-Romagna,Indeed,23.642
2025-07-28,Friuli-Venezia Giulia,Indeed,6.732
2025-07-28,Lazio,Indeed,29.307
2025-07-28,Liguria,Indeed,5.837
2025-07-28,Lombardia,Indeed,66.627
2025-07-28,Marche,Indeed,13.351
2025-07-28,Molise,Indeed,1.884
2025-07-28,Piemonte,Indeed,29.832
2025-07-28,Puglia,Indeed,25.828
2025-07-28,Sardegna,Indeed,8.734
2025-07-28,Sicilia,Indeed,18.678
2025-07-28,Toscana,Indeed,20.931
2025-07-28,Trentino-Alto Adige,Indeed,9.159
2025-07-28,Umbria,Indeed,3.028
2025-07-28,Valle d'Aosta,Indeed,0.654
2025-07-28,Veneto,Indeed,35.889
2025-08-04,Abruzzo,Indeed,7.621
2025-08-04,Basilicata,Indeed,1.955
2025-08-04,Calabria,Indeed,13.043
2025-08-04,Campania,Indeed,23.398
2025-08-04,Emilia-Romagna,Indeed,24.335
2025-08-04,Friuli-Venezia Giulia,Indeed,7.195
2025-08-04,Lazio,Indeed,31.263
2025-08-04,Liguria,Indeed,6.271
2025-08-04,Lombardia,Indeed,71.381
2025-08-04,Marche,Indeed,14.527
2025-08-04,Molise,Indeed,1.932
2025-08-04,Piemonte,Indeed,31.812
2025-08-04,Puglia,Indeed,28.046
2025-08-04,Sardegna,Indeed,8.948
2025-08-04,Sicilia,Indeed,19.903
2025-08-04,Toscana,Indeed,22.408
2025-08-04,Trentino-Alto Adige,Indeed,9.599
2025-08-04,Umbria,Indeed,3.255
2025-08-04,Valle d'Aosta,Indeed,0.7
2025-08-04,Veneto,Indeed,37.597
2025-08-11,Abruzzo,Indeed,7.72
2025-08-11,Basilicata,Indeed,1.847
2025-08-11,Calabria,Indeed,12.159
2025-08-11,Campania,Indeed,23.213
2025-08-11,Emilia-Romagna,Indeed,22.45
2025-08-11,Friuli-Venezia Giulia,Indeed,7.399
2025-08-11,Lazio,Indeed,31.46
2025-08-11,Liguria,Indeed,6.25
2025-08-11,Lombardia,Indeed,72.571
2025-08-11,Marche,Indeed,13.867
2025-08-11,Molise,Indeed,1.874
2025-08-11,Piemonte,Indeed,32.119
2025-08-11,Puglia,Indeed,26.151
2025-08-11,Sardegna,Indeed,8.083
2025-08-11,Sicilia,Indeed,18.326
2025-08-11,Toscana,Indeed,21.317
2025-08-11,Trentino-Alto Adige,Indeed,8.844
2025-08-11,Umbria,Indeed,3.247
2025-08-11,Valle d'Aosta,Indeed,0.693
2025-08-11,Veneto,Indeed,37.069
2025-08-18,Abruzzo,Indeed,7.94
2025-08-18,Basilicata,Indeed,1.871
2025-08-18,Calabria,Indeed,12.438
2025-08-18,Campania,Indeed,22.203
2025-08-18,Emilia-Romagna,Indeed,22.659
2025-08-18,Friuli-Venezia Giulia,Indeed,7.412
2025-08-18,Lazio,Indeed,32.074
2025-08-18,Liguria,Indeed,6.631
2025-08-18,Lombardia,Indeed,72.097
2025-08-18,Marche,Indeed,14.292
2025-08-18,Molise,Indeed,1.874
2025-08-18,Piemonte,Indeed,33.241
2025-08-18,Puglia,Indeed,26.102
2025-08-18,Sardegna,Indeed,7.61
2025-08-18,Sicilia,Indeed,17.79
2025-08-18,Toscana,Indeed,21.961
2025-08-18,Trentino-Alto Adige,Indeed,8.692
2025-08-18,Umbria,Indeed,3.271
2025-08-18,Valle d'Aosta,Indeed,0.697
2025-08-18,Veneto,Indeed,35.564
2025-08-25,Abruzzo,Indeed,8.097
2025-08-25,Basilicata,Indeed,1.975
2025-08-25,Calabria,Indeed,12.644
2025-08-25,Campania,Indeed,22.786
2025-08-25,Emilia-Romagna,Indeed,23.124
2025-08-25,Friuli-Venezia Giulia,Indeed,7.574
2025-08-25,Lazio,Indeed,32.527
2025-08-25,Liguria,Indeed,6.779
2025-08-25,Lombardia,Indeed,75.265
2025-08-25,Marche,Indeed,14.588
2025-08-25,Molise,Indeed,1.946
2025-08-25,Piemonte,Indeed,34.006
2025-08-25,Puglia,Indeed,26.278
2025-08-25,Sardegna,Indeed,8.214
2025-08-25,Sicilia,Indeed,18.06
2025-08-25,Toscana,Indeed,22.747
2025-08-25,Trentino-Alto Adige,Indeed,8.937
2025-08-25,Umbria,Indeed,3.42
2025-08-25,Valle d'Aosta,Indeed,0.732
2025-08-25,Veneto,Indeed,36.47
2025-09-01,Abruzzo,Indeed,8.011
2025-09-01,Basilicata,Indeed,2.012
2025-09-01,Calabria,Indeed,12.431
2025-09-01,Campania,Indeed,21.708
2025-09-01,Emilia-Romagna,Indeed,22.589
2025-09-01,Friuli-Venezia Giulia,Indeed,7.397
2025-09-01,Lazio,Indeed,32.323
2025-09-01,Liguria,Indeed,6.819
2025-09-01,Lombardia,Indeed,71.729
2025-09-01,Marche,Indeed,13.708
2025-09-01,Molise,Indeed,2.001
2025-09-01,Piemonte,Indeed,32.866
2025-09-01,Puglia,Indeed,26.372
2025-09-01,Sardegna,Indeed,8.106
2025-09-01,Sicilia,Indeed,17.87
2025-09-01,Toscana,Indeed,23.128
2025-09-01,Trentino-Alto Adige,Indeed,8.811
2025-09-01,Umbria,Indeed,3.412
2025-09-01,Valle d'Aosta,Indeed,0.72
2025-09-01,Veneto,Indeed,38.31
2025-09-08,Abruzzo,Indeed,7.801
2025-09-08,Basilicata,Indeed,1.846
2025-09-08,Calabria,Indeed,11.761
2025-09-08,Campania,Indeed,20.019
2025-09-08,Emilia-Romagna,Indeed,20.522
2025-09-08,Friuli-Venezia Giulia,Indeed,6.625
2025-09-08,Lazio,Indeed,29.579
2025-09-08,Liguria,Indeed,6.482
2025-09-08,Lombardia,Indeed,65.907
2025-09-08,Marche,Indeed,11.909
2025-09-08,Molise,Indeed,1.779
2025-09-08,Piemonte,Indeed,29.893
2025-09-08,Puglia,Indeed,24.44
2025-09-08,Sardegna,Indeed,7.778
2025-09-08,Sicilia,Indeed,16.445
2025-09-08,Toscana,Indeed,22.027
2025-09-08,Trentino-Alto Adige,Indeed,8.135
2025-09-08,Umbria,Indeed,3.232
2025-09-08,Valle d'Aosta,Indeed,0.639
2025-09-08,Veneto,Indeed,35.824
2025-09-15,Abruzzo,Indeed,7.594
2025-09-15,Basilicata,Indeed,1.738
2025-09-15,Calabria,Indeed,11.845
2025-09-15,Campania,Indeed,19.098
2025-09-15,Emilia-Romagna,Indeed,19.642
2025-09-15,Friuli-Venezia Giulia,Indeed,6.557
2025-09-15,Lazio,Indeed,28.755
2025-09-15,Liguria,Indeed,6.421
2025-09-15,Lombardia,Indeed,62.509
2025-09-15,Marche,Indeed,10.502
2025-09-15,Molise,Indeed,1.8
2025-09-15,Piemonte,Indeed,29.025
2025-09-15,Puglia,Indeed,22.932
2025-09-15,Sardegna,Indeed,7.425
2025-09-15,Sicilia,Indeed,15.507
2025-09-15,Toscana,Indeed,21.134
2025-09-15,Trentino-Alto Adige,Indeed,8.021
2025-09-15,Umbria,Indeed,3.046
2025-09-15,Valle d'Aosta,Indeed,0.615
2025-09-15,Veneto,Indeed,34.96
2025-09-22,Abruzzo,Indeed,7.723
2025-09-22,Basilicata,Indeed,1.778
2025-09-22,Calabria,Indeed,11.627
2025-09-22,Campania,Indeed,20.591
2025-09-22,Emilia-Romagna,Indeed,20.63
2025-09-22,Friuli-Venezia Giulia,Indeed,6.64
2025-09-22,Lazio,Indeed,30.42
2025-09-22,Liguria,Indeed,7.032
2025-09-22,Lombardia,Indeed,66.681
2025-09-22,Marche,Indeed,10.928
2025-09-22,Molise,Indeed,1.894
2025-09-22,Piemonte,Indeed,29.877
2025-09-22,Puglia,Indeed,23.126
2025-09-22,Sardegna,Indeed,8.196
2025-09-22,Sicilia,Indeed,16.178
2025-09-22,Toscana,Indeed,22.02
2025-09-22,Trentino-Alto Adige,Indeed,8.424
2025-09-22,Umbria,Indeed,3.212
2025-09-22,Valle d'Aosta,Indeed,0.627
2025-09-22,Veneto,Indeed,36.6
2025-09-29,Abruzzo,Indeed,6.541
2025-09-29,Basilicata,Indeed,1.224
2025-09-29,Calabria,Indeed,9.339
2025-09-29,Campania,Indeed,14.569
2025-09-29,Emilia-Romagna,Indeed,18.834
2025-09-29,Friuli-Venezia Giulia,Indeed,5.345
2025-09-29,Lazio,Indeed,27.564
2025-09-29,Liguria,Indeed,5.387
2025-09-29,Lombardia,Indeed,63.734
2025-09-29,Marche,Indeed,7.735
2025-09-29,Molise,Indeed,1.473
2025-09-29,Piemonte,Indeed,28.077
2025-09-29,Puglia,Indeed,19.04
2025-09-29,Sardegna,Indeed,6.705
2025-09-29,Sicilia,Indeed,12.148
2025-09-29,Toscana,Indeed,16.873
2025-09-29,Trentino-Alto Adige,Indeed,6.926
2025-09-29,Umbria,Indeed,2.57
2025-09-29,Valle d'Aosta,Indeed,0.488
2025-09-29,Veneto,Indeed,33.437
2025-10-06,Abruzzo,Indeed,6.8
2025-10-06,Basilicata,Indeed,1.363
2025-10-06,Calabria,Indeed,9.846
2025-10-06,Campania,Indeed,15.877
2025-10-06,Emilia-Romagna,Indeed,20.935
2025-10-06,Friuli-Venezia Giulia,Indeed,5.952
2025-10-06,Lazio,Indeed,26.339
2025-10-06,Liguria,Indeed,5.545
2025-10-06,Lombardia,Indeed,66.166
2025-10-06,Marche,Indeed,9.206
2025-10-06,Molise,Indeed,1.614
2025-10-06,Piemonte,Indeed,30.464
2025-10-06,Puglia,Indeed,19.473
2025-10-06,Sardegna,Indeed,6.62
2025-10-06,Sicilia,Indeed,14.092
2025-10-06,Toscana,Indeed,17.886
2025-10-06,Trentino-Alto Adige,Indeed,7.046
2025-10-06,Umbria,Indeed,2.712
2025-10-06,Valle d'Aosta,Indeed,0.532
2025-10-06,Veneto,Indeed,35.189
2025-10-13,Abruzzo,Indeed,6.397
2025-10-13,Basilicata,Indeed,1.331
2025-10-13,Calabria,Indeed,9.35
2025-10-13,Campania,Indeed,15.248
2025-10-13,Emilia-Romagna,Indeed,21.598
2025-10-13,Friuli-Venezia Giulia,Indeed,5.825
2025-10-13,Lazio,Indeed,25.625
2025-10-13,Liguria,Indeed,5.5
2025-10-13,Lombardia,Indeed,67.941
2025-10-13,Marche,Indeed,9.411
2025-10-13,Molise,Indeed,1.53
2025-10-13,Piemonte,Indeed,30.279
2025-10-13,Puglia,Indeed,19.489
2025-10-13,Sardegna,Indeed,6.72
2025-10-13,Sicilia,Indeed,12.953
2025-10-13,Toscana,Indeed,17.944
2025-10-13,Trentino-Alto Adige,Indeed,7.178
2025-10-13,Umbria,Indeed,2.534
2025-10-13,Valle d'Aosta,Indeed,0.516
2025-10-13,Veneto,Indeed,33.746
2025-10-20,Abruzzo,Indeed,6.969
2025-10-20,Basilicata,Indeed,1.479
2025-10-20,Calabria,Indeed,10.436
2025-10-20,Campania,Indeed,17.419
2025-10-20,Emilia-Romagna,Indeed,22.473
2025-10-20,Friuli-Venezia Giulia,Indeed,6.218
2025-10-20,Lazio,Indeed,28.028
2025-10-20,Liguria,Indeed,6.123
2025-10-20,Lombardia,Indeed,72.597
2025-10-20,Marche,Indeed,12.238
2025-10-20,Molise,Indeed,1.68
